raw_text,label
对啊，不反击就会一直被欺负,0
博主更软,0
孩子妈妈，真的不能软弱，要给孩子足够的安全感，当然爸爸也一样，家长表面态度,0
要是我我就直接上去干架,0
所以从小没少干架,0
是的，因为那个时候我刚转学过去，打完那回架，我感觉突然我就融进去,0
感觉就应该这样，直接干一架是最好用的，现在学校缺乏这样的决斗场,0
是啊，一般我被人砸了我会直接大叫：谁啊卧槽,0
因为你这个留言我准备把楼主这个文章收藏起来，以后万一女儿碰到别人欺负她我就给她看你的留言看楼下大家的认同,0
我小学经常跟男生打架,0
有个男生把我笔袋故意扔地上，我叫他捡起来,0
他非但没有捡，还故意又把我笔袋踢远了，踩了好几脚,0
我站起来就是给了他一巴掌，把他眼镜都打飞了，镜腿也断了,0
他叫我赔钱，我还等了好几天都没等到他爸妈或者老师来找我,0
没过一个星期他眼镜又断了，他说他怎么这么倒霉，刚被我打坏了修好，又被他家亲戚孩子一屁股坐坏了，我说谁叫你欺负人遭报应了,0
就得这样，反击，当着全班的面反击，把事情闹开才对,0
对，会反抗的，人家不好贸然霸凌,0
牛逼 向你学习,0
法律管不了的，你来,0
闹有用，很有用，非常有用,0
女儿性格太软父母影响很大，我以前读书的时候学校一堆所谓的小混混,0
我都是见步走步，听说别人要打我我直接找上门问，你不是要打我吗,0
但是别人可能看我这么刚背后是不是有人经常问我你谁罩的这么拽，我说我不需要人罩,0
男生对我做小动作不雅的我直接把他拉进厕所就是一顿暴揍，揍到学校主任过来拉架,0
我直接吼主任说你们自己问问他对我做了什么,0
过后再说，千万别给闷着打,0
现在自己两个孩子了，我也是教育他给人打了别怂，要懂得还手，当然我不是支持孩子打架，而是你要让那些霸凌的人知道你有底线你不好欺负,0
弄桶屎在学校门口泼那个女生身上,0
尿也可以，带着也方便，可以装瓶装水里面,0
我是小时候被欺负，有同学拿了铅笔盒砸了我的头，三年级，我反手拿起老师的本夹子，开合处还有弹簧小钢丝,0
直接砸到对方头上，那个钢丝尖插对方头里了,0
如果她在本校没有亲戚大点的小孩，家里人就帮他找几个高年级比较厉害的孩子，让他们帮忙照顾一下自己的小孩，因为很多孩子还挺有正义感的,0
让孩子不要觉得自己是孤军奋战的,0
感觉好像只要在学校就离不开霸凌和被霸凌，无形之中总想有人试探你的底线,0
大部分看到被霸凌的孩子，真的是不太敢表达情绪的，在家里也不太敢,0
确实，孩子还是要学会反抗,0
表示你看看你不按规矩做事情，你是有问题的,0
第二句：熄灯了你还站阳台上干吗,0
这个时间地点，这样的问句，引起不好的遐想和暗示引导，你不守规则有问题，还再这样一个遐想的位置,0
第三句：你是不是想不开呀,0
第四句：你是不是想tiao下去呀,0
方向不良引导：那句有名的：不要去想一只蓝色的大象，不要去想一只蓝色的大象一样的,0
和这个一个一个意思,0
你说的很对 但是面对这种初中生无视带来的就是更大的霸凌,0
有时候打击坏人最好的办法就是成为坏人,0
我初高中被霸凌了6年，初中的时候家长和班主任介入过，但结果只是从明面上转成了私底下,0
但这些伤害真的不是时间能解决的,0
到了大学我感觉它们吧我的内心深处腐蚀了,0
所以，让妹妹从现在开始，就狠狠打击那些人吧,0
在大学 真正的奢侈品是私人空间,0
我甚至很多时候宁愿上班都不想待在寝室…天天看着舍友杀人的心都有,0
我觉得正常寝室大于四个人都不得了了…能租房是再好不过,0
八人寝不通风别给自己闷死了,0
阳台全是衣服 门也不开 风最小 我还是上铺 hh,0
握草你身材好好，看看腹肌,0
是真的，私人空间，我现在寻求私人空间的方式就是，空教室，操场，要么就是厕所,0
要么就是没有人走的楼道拐角处,0
是这样的 想和家人打个电话都得去楼道,0
唉…而且楼道也不时会有人经过,0
在宿舍打电话还要被蛐蛐电话内容,0
真的，寝室里唯一的私人空间是床，学校里面其他就没什么私人空间了，到处都是人，就连去空教室也会被人打扰,0
我们床还不让装帘子更是没有隐私,0
那你们学校让装蚊帐吗,0
有自己的门和厕所就行，其他的都无所谓我要掌管洗澡大权和开灯大权,0
周末出去住酒店了,0
是的而且你看我这个ip，想租房都没钱租学校旁边合租一个次卧要3500,0
做梦都想,0
我们宿舍经常十二点了还打游戏 经常一点都没法睡着觉,0
啊啊啊啊宝宝 试试和舍友好好说一下呢,0
现在情况就是他抖床的频率是有规律的 不是一阵一阵的 然后他是我们睡了很熟睡的时候 我其他室友也听见了 然后他对其他人不这样,0
是不是抽筋 我有时候晚上脚抽筋就会疼得发抖,0
你是看不见他说冷吗,0
啊 略读了一下 现在看到了,0
可以买个电热毯,0
好恐怖啊他咋了,0
不清楚啊啊啊啊啊啊啊,0
就是冷的吧我冷了也会发抖然后盖好被子接着睡,0
心理还是什么，可以去看下医生，不迷信,0
你和他睡一晚呗,0
是体寒嘛,0
晚上睡觉就浑身冷[嘻嘻R]要不你跟她住一晚然后第二天去寺庙看看开个光,0
他是不是碰到啥了,0
他自己有被子,0
高中住宿还追练习生的最苦,0
要命了,0
哈哈哈哈哈,0
简直就是我，还好宿舍里有别家练粉可以一起聊男练,0
啊啊啊谁懂高三下追男练,0
终于有人懂我了,0
^ 这个,0
🍀（中了小德to签版）,0
找到同担，高三生➕住宿生➕追练习生buff叠满了,0
点了,0
一个是被迫一个是自愿…你说呢,0
说到点子上了练习生是自己选择的路 但大多数人住宿都是迫不得已,0
我就休学了,0
练习生有工资的,0
到底誰跟你說的有工資,0
而且一个是自愿一个是被迫,0
起码练习生能追逐自己的梦想啊,0
能是能啊你是不了解练习生吗 他们每天的练习选上是直接出道的直接开启不一样的人生了高中生唯一就是考上理想大学 考上之后你还是学习 没有跨越的生活,0
我是住宿生，住宿回来就找不到电视遥控器了，听我妹说是我奶把电视遥控器藏起来了，今天晚上的时候她要看就把电视遥控器拿出来，但是呢是一直拿在手上的，看完之后又把电视遥控器藏起来了,0
和奶奶关系不是很好，怎么样才能让她把遥控器拿出来呢,0
主要是我平常不怎么能玩手机，也就只能看电视我们家的是网络电视，把一个遥控器藏起来了，就开不了机了,0
你直接把电视抬回房间,0
手机下载一个,0
跟你爸爸妈妈说,0
电视拔了谁也别看了,0
自己买一个，不用就藏起来，用的时候也别被看到,0
自己买一个，十块钱,0
手机就行，现在大部分手机都有带红外遥控，我家有遥控器我也一直用手机,0
你去把某个电源拔了,0
手机下个万能遥控器试试,0
你买个平板电脑也行啊，小米7也便宜,0
真的还是好人多啊[抽泣R],0
主播好烫，从睡梦中烫醒的，现在没有冷毛巾就觉得不正常啊,0
主播试试啊,0
散列通对乙酰氨酚片 应该是这个,0
好的好的，我去备点,0
列换成利一般搜索“散利痛”就能找到,0
OKK👌,0
我也吃的这个特别有用,0
ww还是好人多啊,0
是的很好用,0
我痛经吃这个，很有效,0
什……下单了,0
宝宝是这个嘛我也备点,0
我买的不长这样我买的是蓝色盒子你搜索“散利痛”试试,0
没下单还好问你了嘿嘿是这个嘛,0
我去我感冒一个多星期了，我们导员不给请假，我一直硬抗着也没吃药有时候还有的低烧，打算等着周末去医院,0
刚开始吃了999真是一点用也没有，甚至更严重了，然后就没吃了孩子快咳死了,0
宝宝要尽快就医哈我有个好朋友就是一直反复发烧最后肺炎了,0
之前疑似登革热，吃了一粒布洛芬头更痛反复烧了一晚上，第二天就回家看病去了,0
主播还拉肚子啊,0
好的好的[抽泣R]我真的没想到，到现在了还有人看到[抽泣R],0
下次可以先吃止痛药，止痛药也有退烧的效果,0
涨知识了,0
多喝水排尿,0
问我其他人有退烧药吗,0
我也要死了……找舍友借体温计她说不知道放哪了,0
大学生想问问这个东西寝室睡觉隔音吗,0
最好的办法是多花钱出去住单间,0
看来你就是那个打扰别人的人,0
耳塞加头戴式降噪耳机加床帘 好用,0
再加个头盔,0
带着耳机不能翻身,0
哎 实在不想戴耳机 想找点别的方法,0
买耳塞呢,0
我也是 反正就是不想带入耳的东西 戴上超级不适应 耳朵还痛,0
室友每天晚上给她对象打电话，边打电话边外放电视剧，我只想拿个塑料袋套她头上😓,0
有没有耳塞推荐啊，可以侧睡且不入耳的,0
不入耳的很难隔音，如果有的话我也蹲一个，戴耳塞耳朵痒死了,0
硅胶那种不入也挺舒服的,0
有推荐吗宝子,0
这个是隔绝你的声音给室友,0
试试棉被隔音呢,0
有了在宿舍起夜的经历…你做什么都会成功的,0
于是小心翼翼拉开床帘，塑料和滑轨发出细微响动，音量不大,0
好了，铁锯换电锯,0
明显感觉到几个舍友同时不满地翻身和骤止的均匀鼻息,0
最难的一步已经熬过来了，继续,0
我已经感觉不到腹部的疼痛了 全身心都投在如何从床上到达厕所 再从厕所里悄无声息地回来这件事,0
小心打开厕所门 注意,0
不一定是拳脚相加,0
也许只是一个在妳背后交换的眼神,0
是妳看不懂的一些属于她们的暗语,0
她们什么都没有做，这算霸凌吗,0
但是妳却穷尽一生 困在阴影里… ……解决完生理需求,0
你要考虑的就多了,0
我一般会在卫生间里待久一点，等周围一切安静下来 仿佛刚才的一切响声与我无关，我才出门,0
洗手，重复刚才的步骤 ，开门，关门，穿越障碍，爬上楼梯，拉上拉链，期间必须在脑海里高喊：行百里者半九十,0
直到你像还没起床那样安然躺好，这场冒险才算结束,0
饱饱你是我的嘴替，，但我们这儿最逆天的是 厕所是在室内的 这意味着我即使可以做到炉火纯青地拉拉链像谨慎的吗喽一样跳下床也逃不过最后一步——厕所抽水巨大的滋滋声,0
宝宝懂妳的痛,0
啊啊啊啊啊特别真实,0
啊啊啊啊我也试过,0
是我们,0
室内卫生间是啥意思啊,0
哈哈哈哈哈哈哈哈哈我昨天,0
宝宝 这事我也干过……,0
无所谓就能一会不要考虑那么多，又不是天天晚上这样,0
是的[完啦R],0
真的,0
多人间起夜就是一场豪赌我是早起人，睁眼那一刻就在锻炼肌肉力量了，控制自己不要发出声音,0
一场下来 肌肉力量都增进不少…,0
你这么在意她们的看法干嘛,0
下个床上厕所是个人都会有声音吧，再说了大家都睡觉了也不会听见吧，就算是听见了也不能怪你吧,0
祝妳生活愉快,0
感觉好真实和我的大学生活状态好像,0
我是真的会因为起夜而去关注室友第二天早上的眼神和言语,0
明明可以是很和谐的同学关系却因为睡眠问题弄得微妙，集体生活模式什么时候去死,0
抱抱宝宝,0
我们初中的床就是吱吱叫的大学的质量好些 倒是不会响了 抱抱宝宝,0
怎么会有这种天才,0
放电脑的，键盘调转放，屏幕向下，就可以解放双手,0
可是这样屏幕内容不也是反的吗,0
我的电脑是会自动旋转的啦，跟平板和手机酱,0
感觉超级方便诶,0
屏幕方向可以调呀,0
啥牌子的呀,0
一下想买床上桌了，放床上感觉占地方，这样放不占地方，但这样电脑会不会掉下来,0
我忘了哈哈，不是大牌,0
hmm我不懂，应该不会gua 感觉酱放是稳的,0
电脑解放双手,0
电脑不用键鼠操作，还能咋用,0
看戏呀 看戏需要用键盘这些的吗,0
你可以手动调了再放,0
所有电脑都可以调,0
愣是没想出来那个电脑是咋放,0
灵魂画手来了,0
可以外接键盘和鼠标,0
电脑怎么放 不会掉吗,0
（MDXM全勤版）,0
建议用不锈钢扎带，这种尼龙扎带隔段时间断掉几条,0
还有不锈钢扎带这种东西呢,0
这种条子应该能用几年的呀，有的粗的十年都行,0
我用断过几根所以……改成不锈钢扎带后用钢丝钳剪都要费点劲,0
大概是置物篮,0
我擦好聪明的想法啊,0
虽然这种扎绳确实蛮结实的，但如果你要挂比较重的东西，建议你再多加几个扎带或者用比较粗的绳子再加固一下,0
原来如此,0
起来不撞头么,0
放机箱的吧,0
或者放投影仪,0
标题党，我就是那个早起的室友， 据前面我发的帖子所说,0
然后我今天早上7:40多才起床，而且我没有发出很大的声音，我一起床就去上厕所洗漱,0
你硬要说我声音大，我只能说床板和门老化和水流本身就会自带声音，无论如何这我都无法更加小声，我已经很小心翼翼了,0
我关门的时候也用手扶着轻轻的放,0
还想我怎么样,0
就去找辅导员了,0
对于有些人说我声音大不自知，我只能说，我问其他室友，她说确实完全没听到声音，不知道有人起床,0
宝宝如果特别晚了可以直接和室友说,0
omg此题无解，,0
谁来帮帮我们,0
无法改变别人，只能开导自己了,0
宝宝你是哲学家,0
是的宝宝,0
我也是 只有寝室大家都睡了我才很快入睡 有一点动静都很难睡着,0
我有一个舍友也是 中午她回来我才知道她出去了,0
我室友也是，她每天七点多一点点就起床，静悄悄的，我一开始还以为是我睡太沉听不见，后来熬通宵看到她起床，她真是一点声音都不会发出来,0
也不是吧，和之前的舍友关系很好，我说出来了，她也改正了，现在的舍友关系一般，她动作真的很轻,0
可能是你是深度睡眠，有的人是浅睡眠,0
俺也这样，就那种呼吸声，被子摩擦，所以俺戴耳塞,0
但是耳朵是真疼,0
非常偶尔的早起，寻思自己只要小心一点就能做到无声状态，结果小心翼翼的弄出了不少噪声，越小心越容易碰到东西,0
我有个舍友也是这样的，结果后来发现是她早上根本不洗漱,0
别人忍不了一点细微声音,0
是不是不故意不知道，反正经常这样,0
让他们找导员去，一点也不占理好吧，很正常的起床时间,0
然后我现在十分了解留痕的重要性了,0
下次起床直接别照顾了，正常开拉门好了,0
八点半上课要吃早饭，七点四十起床真的合理的,0
而且宿舍＞4人的话，有人早起洗漱台还没那么挤,0
卡点也可以，但是容易没位置,0
真的感觉八点半的课，七点四十是非常合理的时间,0
别管了，如果已经尽力保持最大安静的话，那真的也没招了,0
感觉其实是在霸凌你,0
可以说吗,0
如果有条件还是换宿舍或者出去住吧,0
如果出现语言侮辱我觉得宝宝你无论如何都该反击,0
p1是第二次，p2第一次,0
莫名其妙想问这个问题,0
小嘟嘟高中应该是走读吧 看很多人拍到她放学在网吧玩奇迹暖暖哈哈,0
宝宝，作为嘟粉和暖妈，我想纠正一下奇迹暖暖开服的时候嘟嘟已经大三了,0
回复 y y Tinay : 真的超萌 忘了在哪里看的了 画质很糊 小嘟嘟回头看偷拍她的人 电脑屏幕上就是奇迹暖暖,0
应该是英雄联盟或者啥端游吧，奇迹暖暖是后来有人说她朋友圈发的,0
她高中毕业才有手机好像,0
我超好奇嘟玩不玩暖5，好奇她如果玩，都会抽哪些,0
她93的，高中那会儿姚润昊还在留学中,0
以嘟嘟现在的工资估计应该想抽啥抽啥了吧,0
不过嘟嘟那么忙，估计也没多少时间去肝,0
确实，陈都灵劳模来的😎,0
梦幻联动,0
居然都这么久了(),0
现在很多高中生都成年了的，高二高三这样,0
我记得14年我初中毕业的时候就有暖暖环游世界了呀，我暑假天天在家用平板玩,0
暖暖环游世界和奇迹暖暖是两个游戏,0
我意思是他应该玩的是暖暖环游世界呀～,0
她当时玩的应该是撸啊撸吧,0
奇暖是手游啊 在网吧咋玩,0
妹子你年纪很小吧,0
别发这种话吧 未成年不能进网吧的 这不是生造黑料吗别到时候再传成她高中不好好读书偷偷去网吧玩游戏了,0
不是 起码初中不是 之前看她说过每天六点起床坐船去上学,0
我以为是小学的时候坐船,0
她只有大学住过宿舍,0
插个题外话：我上大学之前以为住宿是少数，结果走读才是少数吗，我的初高中穷到没有宿舍所以市里基本都是走读……（）,0
我这里真的很少走读的，全校才十来个,0
不知道当嘟嘟舍友是什么感觉,0
他都没住宿的 我钢琴老师也是她的老师 关系特别好 说嘟嘟经常跑到她家睡觉,0
高中不是呢，没有宿舍哈哈哈,0
嘟嘟是谁,0
她小学和初中都是在一个学校，都是在鼓浪屿校区,0
每天坐船往返,0
福建的初中大多数不用住呀,0
厦门的话应该也是,0
记录下用过的隔音降噪方案,0
结论：如果单独使用，我感觉降噪效果由强到弱分别是：2号3m 1100耳塞>1号索尼xm5 > 5号霍尼韦尔VS120耳罩>3号杂牌耳罩=4号安耳悠softmini>6号霍尼韦尔303S小号耳塞（如果耳朵孔小，4号和6号可能排序会再靠前些）,0
也试了耳罩，3号戴着箍脑门，5号太夹头（后来在宽物体上戴了一段时间有改善），又买了1号，平躺戴着没啥不适感,0
我入睡的时间刚好是楼上回来不久的点，目前的最强方案是1号耳机开降噪+2号耳塞，基本就啥也听不到了,0
3号4号和6号已闲置,0
PS：前段时间感觉耳朵闷，去看医生发现是鼻炎导致的咽鼓管阻塞，也问了医生说经常用耳塞并不会中耳炎，保持清洁就没问题，放心了继续用,0
耳塞加耳罩的组合咋样呢 可以隔绝室友的呼噜声吗,0
没有遇到呼噜声的场景，无法答复你…,0
但朋友跟我说容易中耳炎,0
如何不是震天响的话，可以,0
建议你买索尼 xm 的耳机试试，对我很管用,0
我是这样的，但是有人在旁边说话的话是一点用处都没有，所以我来这个帖子了,0
呼噜声可以隔绝,0
这个组合对于特别强劲的呼噜声，会变得很小，但是对于像我这种神经衰弱的，还是能听到，我现在想知道入耳式降噪耳机加隔音耳罩和耳塞加头戴式降噪耳机哪个组合更强,0
有推荐的头戴式降噪耳机么,0
这些价格都不便宜也不能买来试，想买到一款降噪效果好睡觉也不会容易压坏的,0
请问也是要阻隔（最好完全隔掉）楼上走路脚步声等等 是耳罩+耳塞好还是降噪耳机+耳塞好,0
请问xm5带着睡觉会听到自己的心跳声吗,0
我是耳塞+耳机睡觉，会有心跳声，纯耳机没试过,0
不好意思，想问问是头戴式耳机+耳塞还是入耳降噪耳机+耳罩好点,0
最近遇到舍友说话很影响睡觉的情况所以很纠结买哪种方案,0
我没有入耳的降噪耳机，你再看看别的测评吧,0
好的明白了,0
xm5睡着了不会压到吗,0
我仰睡，不影响,0
用的什么枕头啊,0
就是普通的乳胶枕,0
耳塞戴一整个晚上耳朵会闷吗 之前用的硅胶的一整个晚上耳朵会闷 第二天早上起床都听不清 想换一个新的,0
有一点闷，但早上取下以后就没事了,0
1号耳机是啥,0
索尼xm5,0
我最近鼻炎不严重，就没有耳朵闷了，耳塞一直持续在用,0
耳机加耳罩和耳塞加头戴耳机那个效果好,0
我没有入耳耳机,0
索尼降噪豆怎么样,0
缘分啊，抱抱姐妹等这批用完我试试，感觉我后续再买的话又得大一些尺寸了,0
可以的，我每次坐飞机都带，会好受很多,0
方案1：3M工业降噪耳罩 + AirPods Pro 目前的最优解,0
缺点是真的夹脑袋，但是侧睡也还好，可以接受,0
方案2：索尼XM4 + AirPods Pro 刚开始有效，后来彻底免疫了，感觉是我耳朵习惯了,0
如果正好有这两幅耳机可以试一下，流水声、抽屉声这大概能消掉,0
方案3：单独戴降噪耳机 边听歌边写手帐时还行，人声基本听不到,0
最后，降噪耳机真的要少带，本人现在日常带耳夹款，耳朵状况比之前好多了,0
二编：其实真正早睡还是要等舍友安静了，所以本人旷了一节晚自习回来洗漱，大家都在熄灯前一个小时上床了，可喜可贺,0
#降噪耳机#宿舍降噪#终于可以早睡了么么哒#还是觉得零点断电不够早啊啊啊#小姐姐们不要在大声笑了#我在床上闭着眼真的好奔溃,0
降噪耳机为什么对耳朵不好啊[呃R]刚买了一个,0
反正我带久了耳朵会出血,0
等上大学了减吧，高中没精力饿着学习呀，,0
又不胖 还在长身体不要到时候搞得出问题了 高中正是消耗大的时候,0
我跟你一样了 110减100需要一个月 120减110还没试过 现在正在尝试,0
我高中把米饭换成了全麦面包，不知不觉就瘦了10斤，开始也是120,0
宝子但是这样一天的碳水够嘛,0
我早上狂炫炒粉蒸蛋糕,0
本人163，120斤梨形身材，我现在每天早上一袋无糖豆浆，一片藜麦面包有时候会配鸡蛋，中午食堂半碗饭加青菜和肉类，晚上喝燕麦粥有时候加一个苹果，这样可以瘦吗，会不会反弹,0
会瘦的 一天三餐正常吃 不吃撑 七八分饱就行 零食尽量不要吃 奶茶也尽量别喝 实在想喝 点少糖,0
你目前的饮食坚持下去肯定能看到结果 就是要坚持,0
住校应该蛋白质吃不够就难减，你买一些即食鸡胸肉带去学校吧，碳水按照体重比例吃够，炒菜正常吃不要吃肥肉就行了,0
戒饮料零食，保证蛋白质和碳水吃够,0
千万不要不吃，我就是一个惨痛的教训，高三一个学期不吃晚饭虽然瘦了10斤但是得了胃病,0
我高一刚开学的时候才一百一十斤，然后一个学期胖了七八斤了，最胖的时候有127斤，我是这学期从寒假开始减肥才到120斤,0
减肥还蛮占用注意力的,0
可分享方法已瘦二十斤了,0
CATTI常考词条“走读生”,0
【每日词条翻译】 拓展知识 走读生是指在学校学习但不住宿在校内的学生,0
他们每天往返于学校与家庭之间，按照学校的作息时间进行学习和生活,0
"举个 Being a nonresident student has its challenges, but it also teaches me the importance of time management and independence. 作为一名走读生有其挑战，但它也让我学会了时间管理和独立的重要性",0
walking dead…,0
nonresident studenr,0
noresident student,0
走读生 nonresident student,0
nonresident student 走读生,0
heuristic teaching启发式教学,0
nonresident student,0
"Me: Who are you? Why are you here? Mystery Man: To make you into my Marionette, of course.",0
简单说就是不在学校住宿，在家里住宿呗,0
day student,0
走读生周五上学vlog,0
#vlog#沉浸式#上学日记,0
牙老师到底有多少水杯和书包,0
还有手机壳,0
同问哈哈,0
想要多少买多少,0
感觉可以批发了,0
还有学生卡套,0
同问，为什么每次都有新水杯,0
书包，娃娃,0
还有挂价,0
还有挂件,0
还有小挂件，以及零食,0
还有娃娃,0
还有玩偶,0
每次看牙牙的视频，我都觉得牙牙的财力深不可测,0
牙牙的房间,0
海苔得很多,0
我也是啊，要是我家里有钱一点，我也可以过上这种无忧无虑的生活吧,0
我从起床到出门只要7分钟穿衣服一分钟 洗漱两分钟 吃饭4分钟 因为真的真的起不来 所以一般出门了脑子还在床上,0
你不写作业吗,0
职高很少有作业,0
牙牙酱晚上好,0
放学捡到50块钱,0
我去那很幸运了,0
比心处是马嘉祺吗,0
^🍆 请几位马芙来认一下,0
是马嘉祺,0
真的很想知道吡牙老师扎电话圈怎么做到不把电话圈弄散的（对不起可能我理解错了不是用电话圈扎头发对不起对不起）,0
牙牙书包里没装过书,0
走读生周四上学vlog,0
我们今天没作业,0
加1加1[心心眼R],0
刚写完作业喵,0
谁懂现在才放学到家的,0
刚起床就看到,0
对啊啊啊还有上学前的时候,0
我们也是,0
不是我们不穿，是大夏天的蚊子多的要命,0
我很想问问主播为什么要买那么多老鼠的挂件呀,0
呲牙老师是大鼠的忠实粉丝,0
今天我生日🎂,0
白粥加酱油是什么味我一般都是加白糖哎,0
我觉得蛮好吃的,0
为什么你们学校有小卖部,0
还让用手机,0
刚吃几口挺好吃，但是吃多了有点腻,0
不带书吗,0
应该是走读生 书都在学校,0
关于上学还有时间拍we love这件事,0
那是vlog,0
高中时的走读生,0
回想自己班上的走读生，每天都有搞笑事情发生#浪漫生活的记录者#搞笑评论#万万没想到#神评论#搞笑日常#幽默#热门小说#回学校的路上#搞笑的日常#惊不惊喜意不意外,0
#上学#上学日常#在校日常#晒晒我的桌面#日常plog#日常碎片PLOG#女高中生的日常#女高中生#学校日常#高中生活#日常#07女高中生#07,0
宝宝你这样不容易掉下去吗,0
宝宝你这个小盒子能求个链接吗,0
不会的桌子很宽,0
这不错,0
感觉你们桌子好大我们桌子放下这些东西之后上课就没地方放课本和写作业了,0
挑的大一点的桌子,0
我以前放的时候经常容易被别人撞掉后来就在桌子上面贴了一层美纹纸然后在拿胶水把笔筒粘上就不容易被撞掉了,0
我们学校会杀了我的,0
又不会损伤桌子用美纹纸贴在桌子上撕下来不留胶,0
欧，这样包围着老有安全感了不过一筐全掉就是灾难,0
那个灯是干什么的,0
是个蓝牙,0
听歌的音响,0
后排靠窗 王的故乡,0
名创优品十块钱两个,0
我也有耶,0
问问三层架子链接,0
这都能遇到，出勤秒了,0
我是初中生，想问问各地区上高中让这么改造吗,0
同款闹钟,0
还有毯子和屁垫,0
美乐蒂包包链接,0
呲牙，你知道没更的这两天我是怎么活过去的吗,0
她本来就不是日更啊，也得让她休息休息吧,0
我的意思是说之前她几乎是日更，所以大家每天放学回来可以看，只是这两天没更，很想看,0
我还以为放假了,0
谁家好人放假是八月,0
那很美味了🍟,0
我十点钟回家加上在外面买那么多东西会被直接打成尸体,0
撞头像了,0
出去玩又不是不跟家长说,0
主播，你第一件衣服我也有,0
想问问是哪家的,0
什么书包,0
想要杯子链接,0
问问什么书包🎒有没有链接,0
宝宝水杯有链接吗,0
我也需要,0
我们今天考完试了,0
不是，我们明天考试,0
大鼠便当是哪一家店滴,0
主播问问手环的表带有链接吗,0
当全校只有我一个走读生：,0
#搞笑#剧情#校园#学生,0
毕竟都是张总了家里三个食品加工厂,0
你是认真看了的,0
那其实不算早恋了,0
所以谈一个不容易啊,0
留级了十几年 同班同学的舅舅，当年就是第一批顾客,0
年龄比某些老师还大[坏笑R],0
不仅不算早恋，还有大叔诱拐未成年菇凉的嫌疑,0
哈哈哈哈哈,0
哈哈哈哈哈哈哈,0
你们学校全是男学生 你住校是跟哪个早恋,0
发现了华点,0
重庆还好吧,0
这是重庆的嘛，盛产撒子你还不晓得嘛,0
居然没接什么美什么团的广子,0
这么一说还真是，以前广告期期不落的，现在怎么接得少了,0
这么大个学校愣是没个食堂是吧,0
食堂被抢生意了，你往下看就揭秘了，连续剧,0
比我婆的普通话还撇,0
周老师全身都搞笑,0
巨脚皂脸,0
小红书搞抽象张总格调最高,0
走读大学生真的很爽,0
在本地上大学天天回家吃饭，可以说一个星期在学校只吃2顿饭，在学校几乎不花啥钱，但是生活费照样给，还是一个月3500,0
真的很爽,0
可以存好多钱,0
#大学生走读#大学生存钱 今日消费： 游戏-6 果粒橙-4 共：-10元 这个月剩余：2840 #大学生花销,0
不会哦，我的几个上课搭子也都是跟我一样天天回家,0
有些住宿费也不是很贵，看你们导员人怎么样吧，有些不太好说话,0
主播海南哪所学校,0
不过我生活费1k3 但是周末都吃家里的 买衣服裤子也是另外报销,0
也可以了哈哈哈哈，我是买衣服不报销，但是我上学期间购物欲望蛮低的,0
我当时物欲高一点 买衣服然后周末要吃点好的哈哈哈哈 现在我是能省则省,0
我大一的时候还是住校，后面课少了就天天跑回家了哈哈哈,0
基本下午没课就回去吃饭(一周回五天，偶尔一两天有晚课)，晚上也可以在家住,0
大三下在考虑要不要出去住本来准备等到大四再出去住的,0
难道是我错了吗,0
大学走读有什么坏处吗,0
除了早上要比别人早一点起还有懒得回去只能找空教室流浪以外没缺点,0
点了，也就是早八需要五点半起其他很爽,0
离学校很远吗这么早,0
离学校得坐两个公交一个地铁,0
那确实有点远课要是很散要在学校呆一整天,0
那确实是有一个自己的空间，有舍才有得,0
我也是五点半起我们这边这个地铁说要开死也不开,0
找不到教室好处理，加班长微信问，小组作业我们这可多人找落单的了，就算到后面没组满也会强制组,0
我家离地铁口也得骑个电动车十几分钟，学校附近还没有地铁，得倒个公交车,0
那如果我是在宿舍也有床位呢,0
考试跟室友什么关系我们的会直接发到群里，还有学校大群,0
所以你是外宿的还是,0
当然有关系 现在老师不给直接划重点了会被举报 甚至划重点的时候还叫你不要录音拍照 舍友会认识不同的学长学姐 有时候这个有这科那个有那科 都是私底下分享的 不会发在群里面 乱发对谁都没有好处,0
我是混宿 有时候隔壁班划重点比较细 我们是同专业不同老师 有时候就需要整理,0
我们不这样，我外宿的时候，班内同学还问我要呢,0
因为他们知道你有啊 我们有的时候也要跟别的同学问有没有,0
所以这个帖子在讨论走读的坏处，你也没走读过,0
我现在是走读,0
然后路程的话，因为骑电动车要30分钟至25分钟到课室，所以一般早一个钟起床，住宿的话，我们学校比较小，可能也就5分钟就到课室了,0
除了要早起一点和没课时没地方待四处流浪没有坏处,0
我觉得呆在图书馆蛮不错的 有作业就做做作业 也可以找点事情做做 很安静,0
建议大一还是先住宿，因为只有住宿了之后的走读你才能体验到走读有多爽,0
劝退因为我申请失败了,0
你住宿舍照样也都得靠闹钟自己醒,0
我走读成功了，可以分享经验,0
唯一坏处是和班里人都不熟,0
不算坏处，和他们熟了也没什么用,0
《真假走读生-充电宝之争》,0
好的宝贝,0
宝宝你高几呀,0
趁他们不在把家里再找找吧,0
然后她们问你就坦白，估计是拿你手机看锁屏了然后诈你呢,0
下次可以买个只能开碎屏的备用机,0
这个帖子不删留给宝宝们讨论住宿和走读,0
宝你是咋走读的啊现在[抽泣R]租房吗还是父母陪读,0
走读啊宝子,0
我们家也是经济问题所以妈妈同意每天单趟40分钟路程接我回自己家,0
