Keyword,Source,Sentence,隐含情绪,情绪动机,置信度
被罚,comment,是的是的，95%以上都是坏教师,中性,无,low
被罚,comment,回复：是的，坏老师那么多，就不要把孩子送去学校，免得学坏了，还是自己教好,中性,无,low
被罚,comment,但也有好老师,中性,无,low
被罚,comment,谁信了到时候有事倒霉的是自己,中性,无,low
被罚,comment,首先惩戒不是体罚，其次理论上可以惩戒不能体罚，实际上有没有得根据当地当校具体案例具体分析：如果一个老师手碰到学生身上了，后续吃了投诉，那这里的老师就都是不能有任何肢体接触的,中性,无,low
被罚,comment,如果一个老师罚站也吃投诉了，那这里的老师就是不能行使惩戒权的,委屈,学校,high
被罚,comment,但是要是大家都能打孩子、打孩子也不吃投诉的话，那就连体罚都是可以的,中性,无,low
被罚,comment,比如之前培训的时候就说过，规定里只说了能用什么惩戒方法，没说什么情况下用什么惩戒方法，所以一旦人家投诉你惩戒不当，你还是要被处理,中性,无,low
被罚,comment,所以惩戒权明面上有，实际上没有,中性,无,low
被罚,comment,但是我一个认识的老师听我说我们的情况之后，还挺吃惊说：“怎么能不打孩子,中性,无,low
被罚,comment,我们那都打,中性,无,low
被罚,comment,这俩种情况不考虑进去，一刀切又要出现了,中性,无,low
被罚,title,不知跪久了，可会生成新的关节,中性,无,low
被罚,content,我忽想起古时刑堂的规矩，好歹要录下口供画押,中性,无,low
被罚,content,如今倒简省了，直接教人跪成牲口模样,中性,无,low
被罚,content,只是这些少年郎的膝骨尚软，不知跪久了，可会生成新的关节,中性,无,low
被罚,content,那皮带虽未沾皮肉，却早把“人”字从他们魂灵里抽走了,中性,无,low
被罚,content,最警醒的是那句“无学生受伤”,中性,无,low
被罚,content,是了，只要心肝脾肺还装在腔子里，纵使尊严碎了一地，也算不得伤,中性,无,low
被罚,content,这大约是新学的医理——专治不服，不治内伤,中性,无,low
被罚,content,我总算懂了这般教育的精髓：先教你跪下，再教你麻木，最后连疼痛都辨不出真假,中性,无,low
被罚,content,待这批学子出了师，大约也能面不改色地，去抽打下一批 #热点#生活哲学家#新闻#思考#大学生#学生#社会百态#生活记录#二次元#历史,中性,无,low
被罚,comment,夜半忽闻书房响动，原是鼠辈啃食《论语》，恰翻至“己所不欲”章，纸页已碎成齑粉,中性,无,low
被罚,comment,前几日笔底渐涩，胸中块垒难化作墨痕,中性,无,low
被罚,comment,自知如老牛反刍，须得静卧草棚细细咀嚼,中性,无,low
被罚,comment,决意闭门月余，非敢懈怠，实欲掘些未染尘俗的新泉,中性,无,low
被罚,comment,（最近创作有了瓶颈，我也进行了一些自我调节，现在也算是正式回归，为了以表歉意，我自费给大家准备了一点小心意，下周我将抽取几位粉丝送上礼物）,中性,无,low
被罚,comment,回复：我90年代读小学的时候，那时候老师经常叫家长把不听话的小孩打死，我是上了大学才知道，父母打死子女是犯法的，且不说新中国，民国时期都是犯法的,中性,无,low
被罚,comment,不过话说回来，我这个IP本来就是人间黑洞,中性,无,low
被罚,comment,大家还记得国歌的第一句吗,中性,无,low
被罚,comment,起来不愿做奴隶的人们,中性,无,low
被罚,comment,回复：嗯嗯，知道了,中性,无,low
被罚,comment,我也是突然想到这一句,中性,无,low
被罚,comment,回复：学校基本上是不需要花钱压下去的，有很多人帮他们,中性,无,low
被罚,comment,回复：曾经有个时代普通人民也是被看做人的,中性,无,low
被罚,comment,家长的不理解，学校的处分，甚至可能连书都读不了…学生很少有成功反抗的，学校再花花钱压下去，谁还知道这件事呢,中性,无,low
被罚,comment,我朋友也是北方学校的，她跟我们说他们老师体罚直接扇耳光，踢人，但是即使这样都没有人反抗,委屈,学校,high
被罚,comment,不是不反抗而是无力反抗，已经麻木,中性,无,low
被罚,comment,教育的意义在如今已经变了,中性,无,low
被罚,comment,"这何尝不是另一种""祥林嫂捐门槛""",中性,无,low
被罚,comment,我上大学之前一直认为犯错就该挨打，因为从小学到高中一直是这样，从扇脸踢人到打手板，习惯了就认为就该是这样，直到上大学跟室友聊起来，室友质疑的那一刻我直接笑容凝固愣在那了，才知道原来这是不正常的,中性,无,low
被罚,comment,真的，当我听到其他地方不打人很惊讶,中性,无,low
被罚,comment,南方早期也是,中性,无,low
被罚,comment,我天，职校都这样啊,中性,无,low
被罚,comment,这不该是我们的教育,中性,无,low
被罚,comment,应该只有职校这种不好的学校才会这样吧，学生父母不怎么管，所以学习不好，家里又没钱没本事，只能上职校，这种家境学校才会欺负学生,焦虑/委屈,学业/家庭,high
被罚,comment,我前任山东的，他那边大专和我们这边的学校管得就完全不一样，上课收手机，晚上熄灯了还要查寝收手机，巨严,中性,无,low
被罚,comment,早都对国内大部分教育失望了,中性,无,low
被罚,comment,不会更好了,中性,无,low
被罚,comment,（接后期） 我滴妈,中性,无,low
被罚,comment,其实老师体罚学生在中国挺常见的，尤其是小县城,委屈,学校,high
被罚,comment,体罚和这种不一样哦，正常体罚是为了规范行为，让孩子知道对错，这种不是体罚 更不是你口中说的那种小县城的那种，这种大城市里面，学生都已经很大了，这种的是人格侮辱,中性,无,low
被罚,comment,未成人样，先学官威,中性,无,low
被罚,comment,上高中的时候，每次牙刷没摆齐，或者是卫生有任何问题,中性,无,low
被罚,comment,比如宿舍有地板上没拖干的，地上不小心被踩了一下，有反光，不同程度的脚印，或者任何头发丝，晚上熄了灯，11点多之后就要去宿舍门口一排的蹲下，然后开始,中性,无,low
被罚,comment,俯卧撑，平板支撑、深蹲,中性,无,low
被罚,comment,后来突然有一天意识到这是不正常的时候,中性,无,low
被罚,comment,已经来不及了,焦虑,学业,high
被罚,comment,因为我已经大二了,中性,无,low
被罚,comment,高中宿管是教官真的是纯折磨,中性,无,low
被罚,comment,但既已睁开眼，便不算太迟,中性,无,low
被罚,comment,"须知多少人在这样的水锅里煮了一生，临终还念叨着""水温正好""",中性,无,low
被罚,comment,你能在青春末梢撕开这道口子，让光刺进来，已是了不起的觉醒,中性,无,low
被罚,comment,君子报仇十年不晚,中性,无,low
被罚,comment,军事化管理的宿舍吧,中性,无,low
被罚,comment,回复：我上的二等学校普通高中，特别普通那种，招生上没有任何的军事化管理说明，刚入学的半个学期明明是正常的,中性,无,low
被罚,comment,普通的宿管,中性,无,low
被罚,comment,第二个学期的时候就变教官了,中性,无,low
被罚,comment,回复：唉，不知道怎么说，已经毕业挺久了,中性,无,low
被罚,comment,当时的教官不知道还有没有任职，学校也改名换姓，领导们已变样,中性,无,low
被罚,comment,到头来我只是一个很普通的学生,中性,无,low
被罚,comment,也不知道该,中性,无,low
被罚,comment,从哪儿发现，作何感想,中性,无,low
被罚,comment,为什么那么多问题学校，校长一个都不开除,中性,无,low
被罚,comment,只要过了义务教育阶段，之后的学校都如同企业，教育部门只能起到指导监督作用，校长等同老板,正面,学业,high
被罚,comment,有关系呀,中性,无,low
被罚,comment,也许他们认为只要心肝脾肺还装在腔子里，纵使尊严碎了一地，纵使脊梁弯成虾米，也算不得伤,中性,无,low
被罚,comment,孩子们真的要努力学习，中职高职的霸凌都很严重的，最起码接受完义务教育,正面,学业,low
被罚,comment,这不是同学间的霸凌，是学校对学生的霸凌好吗,中性,无,low
被罚,comment,教育已经烂成这样了,中性,无,low
被罚,comment,如果没有人奋起反抗.....世界会变得怎么样,中性,无,low
被罚,comment,像现在这样,中性,无,low
被罚,comment,回复：也许是更糟,中性,无,low
被罚,comment,我们中国人......怎么变得这样了,中性,无,low
被罚,comment,日子好了就让有些人开始......,中性,无,low
被罚,comment,昨天也刷到了，那抽打声音大的很，肯定打到身上了,中性,无,low
被罚,comment,从古至今都是这样的，改变不了的，自己强大才有用,中性,无,low
被罚,comment,拍视频的这个学生是真的勇啊，为大家出头,中性,无,low
被罚,comment,既已觉出痛来，便是有了救,中性,无,low
被罚,comment,在我们这，这都算温柔的,中性,无,low
被罚,comment,如果全体学生奋起反抗，会怎样,中性,无,low
被罚,comment,会被当成摄会逐一的敌人狠狠镇压,中性,无,low
被罚,content,孩子班里有些家长没有买校服 学校集体活动的时候需要穿 至于罚站，老师说没有，有些孩子说有，这个.... 不知道孩子长大了是会谢家长，还是会谢学校 ﻿#校服﻿ ﻿#家长﻿ ﻿#孩子﻿ ﻿#教育﻿,中性,无,low
被罚,comment,又说自愿买，有表演又要强制统一服装，不穿就是严厉批评,中性,无,low
被罚,comment,当初直接说必须购买就好了,中性,无,low
被罚,comment,为了防止有人杠我，最后一句话改为必须准备,中性,无,low
被罚,comment,回复：怎么能对家长说必须呢,中性,无,low
被罚,comment,老特色了，说是自愿，其实就是强制，你敢不服从，大把小鞋等着给你穿,中性,无,low
被罚,comment,现在通知里绝对不允许出现必须两个字但是服装不同意老师又要挨批,中性,无,low
被罚,comment,回复：学校制度的不合理转变成了老师和家长的矛盾，混乱的源头高高坐着还沾沾自喜,中性,无,low
被罚,comment,回复：是的，老师和家长本来应该在一条绳子上,中性,无,low
被罚,comment,回复：但是感觉图上这种家长去投诉老师“说一套做一套暗地里逼着家长订校服”也好使,中性,无,low
被罚,comment,回复：这不叫事儿妈，这叫据理力争，本来就说自愿，强制的就不要说自愿,中性,无,low
被罚,comment,回复：不可能，老师的工资又不是家长发，老师工作单位领导也不是家长,中性,无,low
被罚,comment,回复：那肯定投诉了，不投诉自愿的含义都没扭曲了，损中华文化,中性,无,low
被罚,comment,回复：老师不觉得，老师要是觉得和家长是一条船上的，处理事情对家长就温和很多，有人不穿校服照样给参加活动，领导看着不舒服，问起来就说，您不是说家长自愿买校服的嘛,中性,无,low
被罚,comment,每年大小演出都买一套一次性服装,中性,无,low
被罚,comment,不能更同意了,中性,无,low
被罚,comment,回复：所以就算是平常用不到也要买一身最好了，就是以防平常集体活动 看起来好看 自己的孩子也不会是搞特殊的那个 老师也舒坦不会被上级领导说,委屈,人际,high
被罚,comment,回复：本来就应该是自愿啊，都是学校为了盈利的项目，整那么多套衣服不就是为了吃回扣吗，还严厉批评，耽误他挣钱了呗,中性,无,low
被罚,comment,回复：这叫不懂社会规则,中性,无,low
被罚,comment,回复：我也觉得，但那就不能说自愿，反正我孩子班主任直接说买校服发链接，至于是在这家店买还是去其他店买同款无所谓，从来不说不买,中性,无,low
被罚,comment,回复：不应该投诉吗，破比校服为啥一定要强迫买，有的地方衣服还死贵，这钱都谁赚了……我们孩子老师都是尽量减少学生家庭负担，特别明显能感觉到,中性,无,low
被罚,comment,冬天学生买冲锋衣校服，好像400块，老师说大家也可以不用特别买，里面穿自己衣服外面套一下校服就行，校服都不和学校挂钩，全市任何一个校服店自己随意买，全市统一校服,正面,学业,low
被罚,comment,自己家里有一模一样的衣服可以给孩子穿呀，老师为什么要强制,焦虑,学业,medium
被罚,comment,有表演统一服装很正常，谁家表演不是整齐划一呢,中性,无,low
被罚,comment,又想做自己不配合集体，又不想被集体边缘化，那才是强人所难吧,中性,无,low
被罚,comment,不是说了可以表演当天借吗,中性,无,low
被罚,comment,回复：你看你 又杠,中性,无,low
被罚,comment,买的时候说自愿了吗,中性,无,low
被罚,comment,还是说自愿不买但必须穿,中性,无,low
被罚,comment,可以借啊,中性,无,low
被罚,comment,正常情况下，我作为家长，老师只要说了买什么，我都会立刻买,焦虑,家庭,high
被罚,comment,就算老师说自愿，但是为了以防万一我都会买,中性,无,low
被罚,comment,其实真没几个钱，但是孩子如果没有，在学校里面真的会很扎眼,中性,无,low
被罚,comment,就像我女儿的手工老师说要买彩纸，但是老师没说要什么尺寸,中性,无,low
被罚,comment,我就把从10厘米到A4纸尺寸的，全都买了一遍，包括硬质材质的,中性,无,low
被罚,comment,结果上周四老师带孩子们做风车，要求最好是硬纸彩质的A4纸大小的彩纸，整个班级就我女儿有,中性,无,low
被罚,comment,然后我女儿就跟散财童子一样，把50张彩纸全给同学分了，回家之后一张都不剩班主任说家长记得每天给孩子削铅笔，我都会削12支,中性,无,low
被罚,comment,上面放6支常用的，下面放6支备用的，橡皮都会准备三块，直尺也是准备两个,中性,无,low
被罚,comment,所以说有备无患，未雨绸缪最好,中性,无,low
被罚,comment,校服必须得写自愿的，不能强制购买,中性,无,low
被罚,comment,可以借，也可以收上一届的啊,中性,无,low
被罚,comment,这么说吧，我是这么理解的：其实学校是想强制购买的，但是强制购买会有家长去投诉，所以只能说自愿，就看家长能不能拎清了,中性,无,low
被罚,comment,真正有什么活动的时候就是有校服的优先，没校服的往后站或者直接不给参与的机会,中性,无,low
被罚,comment,哪有那么多自愿的事情，家长改变不了环境就得改变自己的想法,中性,无,low
被罚,comment,不能为孩子托底就只能顺服一些,中性,无,low
被罚,comment,我们班就一个家长每次老师通知穿校服，穿校服就是不穿，而且提前三天给大家准备了，也告知了是集体比赛活动，第二天手势舞比赛就他一个没穿，而且坐第一座位的，老师也没特意给他换座位到后面去，照片就发学校公众号上了，全校都看得见，这个家长好像次次都看不见一样的,中性,无,low
被罚,comment,我家孩子回家会说就因为那个谁没穿校服我们班扣分了，倒数第一名,焦虑,学业,medium
被罚,comment,班主任也不会再群里说什么，不知道私下找过家长没,中性,无,low
被罚,comment,被扣分班主任根本不在乎，最在乎的是班里的孩子,中性,无,low
被罚,comment,回复：来我们班吧，零人在意，什么扣不扣分红旗不红旗，没有娃在意,中性,无,low
被罚,comment,回复：孩子怎么会在意这个,中性,无,low
被罚,comment,不发奖金你在意你们部门是不是先进部门吗,中性,无,low
被罚,comment,回复：你没读过书吗,中性,无,low
被罚,comment,对孩子就要灌输事事钱为先的思想,中性,无,low
被罚,comment,没给钱的事就不重要,中性,无,low
被罚,comment,质量不好还死贵活鬼,中性,无,low
被罚,comment,回复：再贵能贵哪去，总归要买衣服穿的，就当平时穿的衣服少买两件啦…感觉这事情真会是孩子一辈子的阴影，以后每每想到都会很难受，反正我舍不得…,中性,无,low
被罚,comment,回复：我知道，单凭别人都有孩子却没有这点我是会给他买的，我经历过，但是我是站在质量上吐槽的，又不是牌子，还没有质量，真的就无力吐槽,中性,无,low
被罚,comment,回复：对我也是这样想的,中性,无,low
被罚,comment,回复：慕了我们这边目前不太行，就是不知道以后我孩子上学会是啥情况,无助,未来,medium
被罚,comment,我也是觉得买校服好呀，又不会说谁谁的衣服更好更漂亮,中性,无,low
被罚,comment,而且家长怎么两三套校服也能买的起吧,中性,无,low
被罚,comment,回复：问题是买的时候会说自愿啊,中性,无,low
被罚,comment,自愿买，强制穿,中性,无,low
被罚,comment,说到底我觉得还是家长自己觉得，自己觉得有相似的衣服，再买校服不划算，并没有询问孩子是否需要一套校服,中性,无,low
被罚,comment,回复：那就说清楚，不穿一样的校服集体活动就要站恰恰里或者要罚站,中性,无,low
被罚,comment,班主任既然想让强制买，为什么当初非要说自愿购买,中性,无,low
被罚,comment,你得问学校班主任也只是牛马,自卑,自我,high
被罚,comment,回复：学校也没有说让班主任拍照片罚站啊,中性,无,low
被罚,comment,班主任有这么大的权力拍照片罚站还一直在群里狡辩，我就不信说不出一句强制购买,中性,无,low
被罚,comment,回复：确实，这种班主任也只能欺负欺负中小学生，到了大学还敢这样让大学生罚站拍照，大学生不起义打她，也算是她背景硬,中性,无,low
被罚,comment,那是在避嫌,中性,无,low
被罚,comment,每个学期开学买的练习册，都说是自愿购买，但作业就是会叫完成练习册,中性,无,low
被罚,comment,你买了，做了，老师还要改,中性,无,low
被罚,comment,家长不愿意买，说减负，孩子没作业，成绩又不好，又来怪老师了，最后就是，校服不是最基本的吗,中性,无,low
被罚,comment,我儿子也没说要穿校服，但每天都穿，他告诉我，不戴红领巾，不穿校服，班级会被扣分的，但老师从来不通知家长说必须穿校服，不穿会扣分，这就是，孩子自己就会懂，哪里需要家长督促,中性,无,low
被罚,comment,回复：如果真的自认为是牛马的话，就不会连个提前通知穿校服的消息也没有,自卑,自我,high
被罚,comment,但是学校真的没权利强制穿校服,中性,无,low
被罚,comment,回复：咱俩理论不太一样，我觉得攀比在所难免，孩子看到真实的世界也正常，当然我不让他炫耀攀比啊，可是别人因此去攀比衣服，比玩具，比什么都是控制不了的事，我平时和孩子沟通也没有因为他是孩子就都是真善美，他可以没有坏心眼和心机，但是他得知道别人在干什么,中性,无,low
被罚,comment,个人想法不同吧,中性,无,low
被罚,comment,学校没权利这只是一句事实,中性,无,low
被罚,comment,所以我觉着让他知道真实事件是啥样也挺好，我看电视剧啊，会有杀人碎尸，或者什么的，只是情节没有血腥场面也不避讳他，他好像也习惯了,中性,无,low
被罚,comment,你管不了别人，现在孩子早熟呢,中性,无,low
被罚,comment,有校服不是能省很多买衣服的钱吗只有周末穿自己的,中性,无,low
被罚,comment,是这个道理没错，但是也不能因为学生没穿校服，就随意处罚学生吧，这也不属于学习范围之内呀,中性,无,low
被罚,comment,而且买校服本身就是学生自己的自由啊,中性,无,low
被罚,comment,回复：是的，你说的没有错，要不然就统一，要不然就不要说自愿购买，然后不统一又来体罚学生，不对的，我只是站在我的角度，将来我孩子要买校服我肯定买的，也解决了我不知道要给他买什么衣服的问题,中性,无,low
被罚,comment,说的自愿，变相要求就是强迫,中性,无,low
被罚,comment,学生就应该穿校服,中性,无,low
被罚,comment,我记得我小时候上学班主任说过，学生就要穿校服，这样如果遇到坏人，其他人会知道会帮助学生，如果不穿校服不排除有的孩子会打扮得夸张或者过于成熟，让人不好判断年龄，那么发生意外的时候被帮助的几率会减小,中性,无,low
被罚,comment,回复：我们这村里，很多爸爸下田或者搬砖都还穿孩子的校服，质量都挺好的,正面,生活,medium
被罚,comment,回复：我们校服不贵，而且就夏秋两套，加起来好像就三四百,中性,无,low
被罚,comment,反正肯定不会超过五百,中性,无,low
被罚,comment,我感觉她们说的不是平时穿的校服，应该是校服以外的礼服三件套，我们之前是说了星期一必须统一穿礼服，所以不得不买，但是他这个又当又立的，又要说自愿，不买又要说,中性,无,low
被罚,comment,回复：贫困家庭都补贴,中性,无,low
被罚,comment,没上过学吗都,中性,无,low
被罚,comment,上学时候经常要穿校服的呀,中性,无,low
被罚,comment,对，我们学校要求每天穿校服,中性,无,low
被罚,comment,感觉像礼服,中性,无,low
被罚,comment,因为家长提到了“白衬衫” 深圳校服是一套一套的 没有白衬衫 而且全是统一的,中性,无,low
被罚,comment,感觉像是礼服一类 类似于大学的“班服”,中性,无,low
被罚,comment,深圳校服一套下来一百多 拼多多买也就50左右 人人都付得起,中性,无,low
被罚,comment,不知道其他学校怎么样 如果是每天都要穿的校服 该买,中性,无,low
被罚,comment,可是如果是周一或者一周只穿一次的礼服 感觉不用买那么多 甚至如果有类似的 可以不买毕竟广东幼儿园小学初中高中都是每天穿一模一样的衣服 大学之后 班服我从来没买过因为感觉没必要,焦虑,学业,medium
被罚,comment,上学穿校服的时候，老师都说了，订校服交多少钱，完事儿，也不扯那些自不自愿，那些没有用的玩意儿,中性,无,low
被罚,comment,我有点不懂啦 校服不是最基础的么 学生上学不穿校服穿什么,中性,无,low
被罚,comment,我96年生人 我上学时候每天都必须穿校服,中性,无,low
被罚,comment,还不如统一定,自卑,自我,high
被罚,comment,回复：穿个白色相近的也行啊，你看照片，穿的黑色的衣服,中性,无,low
被罚,comment,回复：可是图片上没有一个是白色衣服,中性,无,low
被罚,comment,回复：我们是周一到周五都需要穿校服,中性,无,low
被罚,comment,我们这就更厉害了，不仅校服每周都要穿，还要买统一的班服，有活动就是穿班服,中性,无,low
被罚,comment,这不是应该的吗,中性,无,low
被罚,comment,贫困生也不会因为自己衣服旧或者土心里不舒服,中性,无,low
被罚,comment,回复：说实话买班服其实一年都穿不了几次，能有多少活动，孩子正在长个，没多久就需要重新买，一套也并不便宜，我们这反应这个问题的家长还是挺多的,中性,无,low
被罚,comment,回复：一套不便宜是过百了,中性,无,low
被罚,comment,这算什么，我女儿丢了作文本，我重新买的版本不对（因为要统一版本,中性,无,low
被罚,comment,服了，有个作业本不就得了，规矩是死的人是活的，作业认真完成上交就行,愤怒,社会,medium
被罚,comment,罚抄是广西特色吗,中性,无,low
被罚,comment,回复：关键是家委在交易市场统一买的，我下班晚上去文具店问的都不对版本,中性,无,low
被罚,comment,搞得一板一眼，只要学会了你管我用什么方法,中性,无,low
被罚,comment,我现在也不明白那个集体荣誉感有啥用啊还要从小培养,中性,无,low
被罚,comment,有国才有家，有家才有人，集体荣誉感应该有,中性,无,low
被罚,comment,穿不穿校服不提,中性,无,low
被罚,comment,只说占用公共资源这点名批评的时候没有占用公共资源，家长不服就占了,中性,无,low
被罚,comment,而且一个微信群聊到底占用了啥公共资源啊扯得很,中性,无,low
被罚,comment,搞得我看到这个都在想到底撒子叫公共资源了,中性,无,low
被罚,comment,我上初中时，我妈妈就没有给我买校服,焦虑,家庭,high
被罚,comment,学校说没有校服的同学需要穿运动服来学校,中性,无,low
被罚,comment,我妈不知道咋想的，居然宁愿花钱买运动服也不给我买校服,焦虑,家庭,high
被罚,comment,现在我有女儿了，只要学校通知买啥，我必须报名，不能让我的孩子重来一遍,委屈,学校,high
被罚,comment,回复：真的是这样的，因为小朋友在学校里面的遭遇，我们是不知道的，而且，他们才是当事人～我现在也是，只要学校通知买什么，第一时间就买了，我不想让她成为那个特殊的～,中性,无,low
被罚,comment,回复：无法理解这种让孩子搞特殊的脑回路，买不起就算了，但你妈妈这种就是纯粹跟学校对着干的感觉,中性,无,low
被罚,comment,都有错，如果是一定要穿的，不要写自愿性购买，老师拍照上来公共资源，落的是家长的脸，又不能让孩子感到教训，所以都有错,焦虑,家庭,high
被罚,comment,跟我们这自愿上课后延时一个套路,中性,无,low
被罚,comment,说是自愿，真有不上的，老师会打电话说大家都要上的说自愿只是说说,中性,无,low
被罚,comment,回复：暑假作业也是说自愿，然后开学要交,中性,无,low
被罚,comment,回复：因为所有出自愿的红头文件都是上面下达的，学校也就做做表面，背地该干嘛干嘛,中性,无,low
被罚,comment,回复：哈哈哈没带作业的会拍下发群里面,中性,无,low
被罚,comment,校服这种东西，是学校为了方便管理，统一好看，方便辨认，这样的话，是学校的事情,中性,无,low
被罚,comment,费用应该学校来出，不应该要家长出钱，,中性,无,low
被罚,comment,现在的家长连校服都要家长出钱了,焦虑,家庭,high
被罚,comment,这孩子是给学校生的啊,中性,无,low
被罚,comment,哈哈哈哈其实孩子不上学就万事大吉了，不用被统一管理,中性,无,low
被罚,comment,回复：给自己生的 所以穿自己家的衣服 没什么问题啊,中性,无,low
被罚,comment,你给学校生的孩子,中性,无,low
被罚,comment,你家孩子以后给老师养老吗,中性,无,low
被罚,comment,真是得寸进尺、莫名其妙,中性,无,low
被罚,comment,回复：哈哈哈哈，你快叫他说，只是去广西旅游的,中性,无,low
被罚,comment,你让孩子不上学不就好了,中性,无,low
被罚,comment,我们学校校服质量撇的要死，在桌子上写作业摩擦的时候就衣服出皮烂皮了,中性,无,low
被罚,comment,我们校服质量老好了两年了一点样没变,中性,无,low
被罚,comment,周一到周五天天穿,中性,无,low
被罚,comment,回复 Pxx,中性,无,low
被罚,comment,: 我36，我上小学的时候就开始天天穿校服，一直穿到高中毕业，现在孩子上小学也是,中性,无,low
被罚,comment,只有我以为在校是必须要穿校服的吗,中性,无,low
被罚,comment,第二个就是集体荣誉感，我认为高中的话，除了跑操升旗要穿，其他时间可以有自己发挥的时候，但是小学初中还是年龄比较行，穿校服好点,中性,无,low
被罚,comment,小学不用啊,中性,无,low
被罚,comment,回复：这真不知道,中性,无,low
被罚,comment,我们从一年级就开始穿校服的，所以潜意识里以为就是要求穿的,中性,无,low
被罚,comment,回复：是的，不用想搭配啥的了,中性,无,low
被罚,comment,那要看多少钱，如果是评论里某些一千多一整套的还是算了吧，这绝对是有回扣的，校领导贪得无厌,中性,无,low
被罚,comment,我孩子的校服不算贵，两百以内四件套，pdd还有更便宜的同款，这学期都丢了三次外套了，直接买便宜多的同款，丢了心疼一下下，如果是几百一件的我可买不起,中性,无,low
被罚,comment,回复：现在想来的确是班级里有两个小朋友一直不怎么穿校服的，估计就是按需着装了,中性,无,low
被罚,comment,没有校服，只有自愿购买的班服，所以没有的话也不存在借了,中性,无,low
被罚,comment,回复：这确实是家长的问题了,中性,无,low
被罚,comment,老师过份了,中性,无,low
被罚,comment,我想问这是批评学生还是批评家长，要在家长群里说,焦虑,家庭,high
被罚,comment,批评学生在班级说就行，批评家长的话，以什么身份批评家长,中性,无,low
被罚,comment,沟通不是这么沟通的,中性,无,low
被罚,comment,回复：估计学生已经在班上批评过了，发班群上是让其他家长批判这几位家长，没穿校服拖了班级后腿,正面,学业,high
被罚,comment,估计，估计啊,中性,无,low
被罚,comment,一边说自愿购买没买没有一样的又严厉批评，那早说必须统一购买不就好了,中性,无,low
被罚,comment,不给孩子买校服的家长本身就非常难评,中性,无,low
被罚,comment,是的，我记得我小学的时候也没校服，一直是我记得的事情，我爸不肯订,焦虑,家庭,high
被罚,comment,但我是80年的后来就都正常订了，我女儿也一路按照要求定购校服,中性,无,low
被罚,comment,现在的校服也好贵啊还有制服一共四套衣服好几百呢,中性,无,low
被罚,comment,我这里初中几套加起来一千几,中性,无,low
被罚,comment,初一去学校报名的时候就缴费了，完全没有什么自愿的说法，就统一,中性,无,low
被罚,comment,好贵，我们要想配齐全部校服要三千块左右了，运动服类长裤的、短裤的，长裤又分秋冬的和夏季速干的,中性,无,low
被罚,comment,礼服类冬季的夏季的，针织衫、西装外套、还有御寒类，羽绒服、冲锋衣，.最后挑着买的也花了快2千块,正面,学业,low
被罚,comment,回复：说实话你自己扪心自问一下，花三千你自己去买，校服这样的材质这样的件数，你三千能买来吗,中性,无,low
被罚,comment,上面还有4套几百嫌贵的，平时你们都买二三十一件的衣服吗,中性,无,low
被罚,comment,说白了这些衣服只是因为是校服才在你们眼里显得贵,中性,无,low
被罚,comment,回复：天你们这个更贵,中性,无,low
被罚,comment,回复：哇哦，一下上高度了呢，不用在这上价值有没有一种可能校服可以不用搞出那么多乱七八糟的种类呢,中性,无,low
被罚,comment,单价是不贵一条裤子一百,中性,无,low
被罚,comment,一件T恤一百，二三十个单品…这么多单品又是为了什么,中性,无,low
被罚,comment,可以根据需求选择，可实际学校对着装是有要求的.有些款式说是自愿但打个比方天冷了校服外面不能穿自己的外套.那你就必须去买学校规定的外套,中性,无,low
被罚,comment,其次我也没觉得校服质量有好多，你是看到了还是摸到了.至少我家娃随便一件T恤都是纯棉的不会褪色不会起球.,中性,无,low
被罚,comment,回复：除去羽绒服、御寒服、冲锋衣的价格，一件T恤是多少钱呢,正面,学业,low
被罚,comment,别说校服没有价值，如果没有价值，世界各地的好一点的学校为什么都要求穿校服，就连欧美那些崇尚个性自由的学校都要求校服，校服的出现保护的就是那些吵着校服贵的家庭的孩子，把阶级贫富挡、霸凌歧视在校园之外,焦虑,生活,high
被罚,comment,我初中高中都是全市最好的，根本没有校服，老师才不管你穿什么,中性,无,low
被罚,comment,考试考好心理健康身体健康就行了,中性,无,low
被罚,comment,你不知道吗 一流的学校不抓纪律的 素质不一样,中性,无,low
被罚,comment,但为了出去玩统一着装也都自费买了班服,中性,无,low
被罚,comment,: 所以我只有小学穿过校服，哈哈哈,中性,无,low
被罚,comment,全市最好的，是不会管，因为最好学校的家长，基本也不会出现校服问题～,中性,无,low
被罚,comment,回复：不过穿校服有一定好处 一定程度上避免了攀比 这个是真的,中性,无,low
被罚,comment,那是以前吧,中性,无,low
被罚,comment,我读书的时候只有星期一升国旗才穿校服，现在浙江的孩子基本上都是穿校服，我觉得挺好的，也不贵，还不用费心每天穿什么,正面,生活,medium
被罚,comment,外国也穿校服啊，应该说学校文化就是统一着装,中性,无,low
被罚,comment,我也是，而且方便，一套校服直接可以出门,中性,无,low
被罚,comment,不用选衣服选来选去,中性,无,low
被罚,comment,校服的意义不仅仅是件衣服，是孩子的集体认同感，不标新立异,中性,无,low
被罚,comment,不给孩子买是会带来一些控制不了的后续影响,中性,无,low
被罚,comment,老师这里要求反而不是重点，是孩子自身的心理变化,中性,无,low
被罚,comment,一般家庭都负担得起吧,中性,无,low
被罚,comment,如果是私立的校服嫌贵的话，给孩子上私立这件事要不要再考虑下,中性,无,low
