Keyword,Note_ID,Source,Sentence,label,情绪类型,隐含情绪,情绪动机,置信度
美术生,,comment,是的，我就是考虑到日式风格在美国不吃香所以不知道申哪,0,隐含,中性,无,low
美术生,,comment,🥲其实我本人对自己画的好不好一直都没有概念,0,隐含,中性,无,low
美术生,,comment,"1【长按复制这条邀请码消息，打开小红书即可加入该群】 9月20日前可加入群聊""美术生交流福利群【三号】"" CZ1510:/#p 🥟🧀🐟😝😋🍍 🥞🥭🐻😃🍓🍑",0,隐含,中性,无,low
美术生,,comment,来装逼了语文118数学140英语132,0,隐含,中性,无,low
美术生,,comment,那你学美术干嘛,0,隐含,中性,无,low
美术生,,comment,23届的,0,隐含,中性,无,low
美术生,,comment,我也来跟着装一个119，120，135,0,隐含,中性,无,low
美术生,,comment,啊啊啊哈哈哈哈哈哈这么巧,0,隐含,中性,无,low
美术生,,comment,还好你没在湖南,0,隐含,中性,无,low
美术生,,comment,成绩好不给学美术,0,隐含,中性,无,low
美术生,,comment,再说你哪只眼看出我不让她学美术了,0,隐含,中性,无,low
美术生,,comment,说错了她能走985浙大，直逼清华北大的学校,0,隐含,中性,无,low
美术生,,comment,你真以为我们学美术是为了赚大钱考大学吗,0,隐含,中性,无,low
美术生,,comment,我也是美术生大哥,0,隐含,中性,无,low
美术生,,comment,你如果不是为了赚大钱和考大学其实建议你不当美术生，现在美术联考就是在固化思维，对艺术创作意义不大甚至对有天赋的小孩起反作用,0,隐含,中性,无,low
美术生,,comment,少年时美好的理想也很重要,0,隐含,中性,无,low
美术生,,comment,厚礼蟹你数学好高啊姐妹,0,隐含,中性,无,low
美术生,,comment,英语138，总分600+，没有那么好但是高于一本线90分纯文化可以上985,0,隐含,中性,无,low
美术生,,comment,校考完学了80天 120 复读在画室的时候没背过单词,0,隐含,中性,无,low
美术生,,comment,我英语学得特别认真，但是因为初中基础很不好，而且高一方法没找对，后来就算方法对了，也很难追上去,0,隐含,中性,无,low
美术生,,comment,你应该问有多少美术生英语能上140,0,隐含,中性,无,low
美术生,,comment,毕竟当时身边一堆140+的同学 我都要震惊死了 本来以为自己110还算是分高的,0,隐含,中性,无,low
美术生,,comment,已经毕业十年了,0,隐含,中性,无,low
美术生,,comment,英语131语文132,0,隐含,中性,无,low
美术生,,comment,你学美术干嘛,0,隐含,中性,无,low
美术生,,comment,我去姐妹我们英语同分耶,0,隐含,中性,无,low
美术生,,comment,啊……英语44,0,隐含,中性,无,low
美术生,,comment,但是可以装个逼，语文135，数学117，但是……文综97，历史大题全都是交的白卷……英语作文白卷……,0,隐含,中性,无,low
美术生,,comment,（我们班全是美术生）,0,隐含,中性,无,low
美术生,,title,华东师范大一,0,隐含,中性,无,low
美术生,,comment,请问下华东师范现在还有绘画专业吗,0,隐含,中性,无,low
美术生,,comment,有的，还有设计类,0,隐含,中性,无,low
美术生,,comment,老师你就是绘画专业的吧,0,隐含,中性,无,low
美术生,,comment,华东的绘画专业怎么样,0,隐含,中性,无,low
美术生,,comment,国美没过,0,隐含,中性,无,low
美术生,,comment,一直在退步 万7,0,隐含,中性,无,low
美术生,,comment,刷到了[呃R],0,隐含,中性,无,low
美术生,,comment,大爷老演员了（,0,隐含,中性,无,low
美术生,,comment,好牛，老大交个画友,0,隐含,中性,无,low
美术生,,comment,头大身子小,0,隐含,中性,无,low
美术生,,comment,所以说越画越倒退,0,隐含,中性,无,low
美术生,,content,清华美术学院大一素描基础课的写生作品，能够感受到整体画面的把控能力，并且在灰色层次的处理也会有很轻松的微妙效果,0,隐含,中性,无,low
美术生,,content,各种不一样的表现形式正是我们需要多去探索的方向,0,隐含,中性,无,low
美术生,,content,#清华美院#美术生#素描静物#素描写生#艺术#美考观察#清华设计素描,0,隐含,中性,无,low
美术生,,comment,"7【复制口令，启动小红书】 ""2026清华美院（交流群）""创意集结地, 11月25日期间开放 ZH9768 :/#b😳🐭🍠🥒🍖🥦😂😜🥖🥞🐟🥪",0,隐含,中性,无,low
美术生,,comment,朝阳有没有推荐的画室啊,0,隐含,中性,无,low
美术生,,comment,针对多少年龄段,0,隐含,中性,无,low
美术生,,comment,初一的孩子,0,隐含,中性,无,low
美术生,,comment,要问一下，符合艺考应该不多,0,隐含,中性,无,low
美术生,,comment,我儿子在一个画室学习，夫妻俩，一个主攻传统书画，一个主攻西画，在日坛公园旁边,0,隐含,中性,无,low
美术生,,comment,是要比我们以前大一的时候基础强,0,隐含,中性,无,low
美术生,,comment,哈哈你们都是10年前了，当时也是一样的强,0,隐含,中性,无,low
美术生,,comment,现在的信息接受更多维度，也在不断进步,0,隐含,中性,无,low
美术生,,comment,考前班水平,0,隐含,中性,无,low
美术生,,comment,毕竟才上大一，已经很不错了,0,隐含,中性,无,low
美术生,,comment,好吧，这倒确实,0,隐含,中性,无,low
美术生,,comment,真正强的，大多被文化课卡下去了,0,隐含,中性,无,low
美术生,,comment,📸 被收录了,0,隐含,中性,无,low
美术生,,comment,咋还给你at错了,0,隐含,中性,无,low
美术生,,comment,哎呀，不好意思（图12绘画本人）,0,隐含,中性,无,low
美术生,,comment,P2居然有遐蝶宝宝,0,隐含,中性,无,low
美术生,,comment,要不是说青梅的学生画的 早就被喷了,0,隐含,中性,无,low
美术生,,title,校考落榜了，终究还是败给了资本,0,隐含,中性,无,low
美术生,,content,明明校考已经结束了，可是也没有人通知我校考的事，不知道是不是有人在背后做局，可能是我动了谁的火锅、炸鱼、薯条、烤鸭、鸡排、臭豆腐、马卡龙、红烧肉、炸排骨、卤肚丝,0,隐含,中性,无,low
美术生,,content,资本，你们赢了,0,隐含,中性,无,low
美术生,,content,#速写打卡#美术生#美术生集训#美术生的日常#速写人物#速写场景#联考速写,0,隐含,中性,无,low
美术生,,comment,中传也是校考啊（我觉得应该包括了,0,隐含,中性,无,low
美术生,,comment,中传也是校考啊，还有北电也是，这种很出名的后面是学院的都是校考,0,隐含,中性,无,low
美术生,,comment,不正因为他是校考所以我才建议主包在参加各有校考的学校里面选择参加中传校考,0,隐含,中性,无,low
美术生,,comment,除非主包是引流乱说的,0,隐含,中性,无,low
美术生,,comment,要知道只有中传动画校考动漫风是加分项，而其他学校校考专业都是减分项,0,隐含,中性,无,low
美术生,,comment,我是一家之言哈，主包画得很好，真没过主要感觉是动漫风和有点脏，不怎么适合应试考试,0,隐含,中性,无,low
美术生,,comment,这排版…,0,隐含,中性,无,low
美术生,,comment,像腿延伸出去了,0,隐含,中性,无,low
美术生,,comment,噢不对…腿在上面我看错了,0,隐含,中性,无,low
美术生,,comment,虽然说不想这么讲，我也觉得博主画的很好看，但是作为也刚好参加过今年校考的人今年校考真的是卧虎藏龙，都很厉害,0,隐含,中性,无,low
美术生,,comment,不是说动了些资本蛋糕，是今年厉害的人的确很多,0,隐含,中性,无,low
美术生,,comment,厉害的人越来越多了以后学美术估计都主要看文化了，以后会改革的，比如以前专业文化3，7分，现在是五五分了，以后很难说，,0,隐含,中性,无,low
美术生,,comment,老师你每次抽象都吓我一大跳,0,隐含,中性,无,low
美术生,,comment,这个古书馆没火，究竟是动了谁的蛋糕🍰资本，你们赢了,0,隐含,中性,无,low
美术生,,comment,再来一年,0,隐含,中性,无,low
美术生,,comment,你在说什么昆,0,隐含,中性,无,low
美术生,,comment,为你的棒点个赞,0,隐含,中性,无,low
美术生,,content,在艺启清美画室美术集训，感觉怎么样,0,隐含,中性,无,low
美术生,,content,亲们嗦嗦～,0,隐含,中性,无,low
美术生,,comment,学费多少,0,隐含,中性,无,low
美术生,,comment,全加起来，美术集训估计得18-20个还不算后期文化课补习的费用……艺术是华而不实的奢饰品,0,隐含,中性,无,low
美术生,,comment,准信儿您可以问问机构老师～,0,隐含,中性,无,low
美术生,,comment,洗澡方便吗,0,隐含,中性,无,low
美术生,,comment,附近有啥不错的旅馆吗,0,隐含,中性,无,low
美术生,,comment,方便呀yq最好的就是宿舍了我觉得,0,隐含,中性,无,low
美术生,,comment,看来这个画室不错，学费小贵但是物有所值,0,隐含,中性,无,low
美术生,,comment,挺方便的，每个宿舍单独有卫生间淋浴室和滚筒洗衣机，楼层有公共洗鞋机,0,隐含,中性,无,low
美术生,,comment,还有洗鞋机，真厉害我都没听说过,0,隐含,中性,无,low
美术生,,comment,我现在住的宿舍是淋浴间和坐便器在一起的，暑假住的宿舍是两个干湿分离，各有各的优缺，宿舍有上床下桌和上下床的可以选,0,隐含,中性,无,low
美术生,,comment,感觉是上床下桌比较好,0,隐含,中性,无,low
美术生,,comment,同学们好相处不,0,隐含,中性,无,low
美术生,,comment,热水不稳定,0,隐含,中性,无,low
美术生,,comment,我就是这届的,0,隐含,中性,无,low
美术生,,comment,艺启的宿舍让人流连忘返......,0,隐含,中性,无,low
美术生,,comment,怎么个好法,0,隐含,中性,无,low
美术生,,comment,客官莫走,0,隐含,中性,无,low
美术生,,comment,板凳，请坐，上茶，瓜子伺候，详细说说,0,隐含,中性,无,low
美术生,,comment,就是只想在宿舍躺着，不想出去画画，是这个意思吗,0,隐含,中性,无,low
美术生,,comment,那我理解了～,0,隐含,中性,无,low
美术生,,comment,有免费床帘，木头上床下桌没有咯吱咯吱的声音，桌子空间很大能收纳很多东西，甚至独立卫浴厕所还是干湿分离，到了大学以后洗无格挡无帘子的公共浴室都不习惯了，，，,0,隐含,中性,无,low
美术生,,comment,嗯是挺好，理解了,0,隐含,中性,无,low
美术生,,comment,偷偷问下学费得多少啊,0,隐含,中性,无,low
美术生,,comment,不用偷偷问，全加起来，20个吧,0,隐含,中性,无,low
美术生,,comment,包括住宿，饭费，画材啥的然后还有，集训后补文化课的💰……,0,隐含,中性,无,low
美术生,,comment,老师很好，前几天老师还吐槽我邋遢，叫我过年穿好点,0,隐含,中性,无,low
美术生,,comment,听说有种帅叫邋遢帅，我欣赏你,0,隐含,中性,无,low
美术生,,comment,亲，你是哪届呀,0,隐含,中性,无,low
美术生,,comment,偶然性大,0,隐含,中性,无,low
美术生,,comment,尽力而为，剩下的交给天意,0,隐含,中性,无,low
美术生,,comment,如果你不是大概率能考上清华的尖子生就不用来了,0,隐含,中性,无,low
美术生,,comment,愿闻其详,0,隐含,中性,无,low
美术生,,comment,可以的很人性,0,隐含,中性,无,low
美术生,,comment,很人性化管理具体能举个栗子么,0,隐含,中性,无,low
美术生,,title,美院的感觉放在联考一样高分,0,隐含,中性,无,low
美术生,,content,#24届美术生#联考素描#素描#素描头像#美术生的日常,0,隐含,中性,无,low
美术生,,comment,左边好看死了，为什么会有人觉得后边比左边好呢,0,隐含,中性,无,low
美术生,,comment,左边的美院些,0,隐含,中性,无,low
美术生,,comment,因为大家受联考的影响多,0,隐含,中性,无,low
美术生,,comment,其实左边的反而画的快，就是卡点揉擦，然后结构排排调子，后边都揉的腻死了我觉得，这种画面我真觉得不耐看，看两眼就没意思了,0,隐含,中性,无,low
美术生,,comment,是啊 我回省来练联考 老师嫌我退步了 说我没有以前能画,0,隐含,中性,无,low
美术生,,comment,那你咋整的,0,隐含,中性,无,low
美术生,,comment,你应该坚持自己不是说必须画成近实远虚那样联考才能高，本质些也可以的,0,隐含,中性,无,low
美术生,,comment,其实本质些分可能更高,0,隐含,中性,无,low
美术生,,comment,我广东的从华卿回来老师也说我画的毛毛的不清晰,0,隐含,中性,无,low
美术生,,comment,是啊搞得油油的,0,隐含,中性,无,low
美术生,,comment,但是这种美院真的吃，我有朋友画这样央美造型应届上的,0,隐含,中性,无,low
美术生,,comment,右边就是联考高分教科书的画风，也是普通画室拼命练习的范例,0,隐含,中性,无,low
美术生,,comment,因为93更吸引人，但95仔细看就能发现很有质感,0,隐含,中性,无,low
美术生,,comment,可是在联考不是要画面完整度吗，这个算很完美的大关系吧,0,隐含,中性,无,low
美术生,,comment,后边难画些,0,隐含,中性,无,low
美术生,,comment,老师受教育的框架影响比较深,0,隐含,中性,无,low
美术生,,comment,我之前就是左边这种类似 老师说我怎么都是线 毛毛躁躁 暗部都虚不下去,0,隐含,中性,无,low
美术生,,comment,是的，考试得对应考试标准,0,隐含,中性,无,low
美术生,,comment,左边的完整度看着没这么高，但右边的真的很腻,0,隐含,中性,无,low
美术生,,comment,左边调子不错，五官形体弱，不过在江苏素描看的就是形体，这作者纯粹引流，不负责任,0,隐含,中性,无,low
美术生,,comment,但是两个画的调子都是史，左边的稍微好些,0,隐含,中性,无,low
美术生,,comment,右边才是国美风,0,隐含,中性,无,low
美术生,,comment,右边的那种死硬死硬的,0,隐含,中性,无,low
美术生,,comment,左边的加入了很多个人的理解，虚实结合起来趣味丰富一些，右边的更接近标准答案,0,隐含,中性,无,low
美术生,,comment,对鱼考试，风格毫无意义，画的好不好才是真的,0,隐含,中性,无,low
美术生,,comment,就画面整体素描关系，左面比右面高出几个层次，可不止2分,0,隐含,中性,无,low
美术生,,comment,左边的形体跟光影都不对，这幅画就跟有层雾一样,0,隐含,中性,无,low
美术生,,comment,评论右边是十的自己画不画得出来,0,隐含,中性,无,low
美术生,,comment,右边那种我画不出来，我画的比右边的更好,0,隐含,中性,无,low
美术生,,comment,说右边比左边好的素描能上八十么,0,隐含,中性,无,low
美术生,,comment,我96，右边就是比左边好，右边起码是整体左边是散的，开水一煮就开的米粉,0,隐含,中性,无,low
美术生,,comment,右边高出一截 不接受反驳,0,隐含,中性,无,low
美术生,,comment,我美院毕业的……单比较画，百分之一万左边好，但是部分地区联考右边吃香,0,隐含,中性,无,low
美术生,,comment,之前在微博上这样讲，被好多人追着撕,0,隐含,中性,无,low
美术生,,comment,左边对于联考而言不可能到90分，联考的高分卷标准是造型准确，结构清晰准确，明暗分明,0,隐含,中性,无,low
美术生,,comment,读大学的时候被老师拉去做过模考的评分助手，哪个时候听老师说的,0,隐含,中性,无,low
美术生,,comment,在联考哪种少则上万多则上十万的阅卷量里面，左边是没右边哪种优势的,0,隐含,中性,无,low
美术生,,comment,左边松动，右边响亮，两张都是好画,0,隐含,中性,无,low
美术生,,comment,右边很应试，左边很松弛,0,隐含,中性,无,low
美术生,,comment,其实左边也很应试,0,隐含,中性,无,low
体育生,,title,什么事是你和体育生谈过才知道的,0,隐含,中性,无,low
体育生,,content,我朋友说 体育生很乱,0,隐含,中性,无,low
体育生,,content,#万能的小红书,0,隐含,中性,无,low
体育生,,comment,说心里话，体育生真的不乱的,0,隐含,中性,无,low
体育生,,comment,你听他吹 其实都是,0,隐含,中性,无,low
体育生,,comment,还能这样,0,隐含,中性,无,low
体育生,,comment,信的人这辈子有了,0,隐含,中性,无,low
体育生,,comment,为啥呀，我好像真信了,0,隐含,中性,无,low
体育生,,comment,如果体育生都算得上乱的话，那艺术生呢,0,隐含,中性,无,low
体育生,,comment,艺术生还好啊 一天天忙得不得了,0,隐含,中性,无,low
体育生,,comment,我们学校建筑系，一天十几张根本没时间，钱都花在吃和旅游，材料收集，上面了,0,隐含,中性,无,low
体育生,,comment,那体育生训练也没有时间啊就算有时间练完连下楼梯的劲都没有了,0,隐含,中性,无,low
体育生,,comment,我们基本上就是好几门课的作业，做完这个做这个，做完那个做这个，基本上天天通宵写作业，根本没有时间，除了放假，吃够外卖然后还要去健身房练一练根本就没有时间，抽空还要搞个ppt学科总结，你们应该放假挺多时间的吧,0,隐含,中性,无,low
体育生,,comment,你说有没有一种可能假期也得训练呢,0,隐含,中性,无,low
体育生,,comment,艺术生还有文化要考啊比文化生更忙,0,隐含,中性,无,low
体育生,,comment,体育生、美术生、舞蹈生都要考文化的好吧这本身就是一种偏见和不公,0,隐含,中性,无,low
体育生,,comment,是因为他们训练不够多吗,0,隐含,中性,无,low
体育生,,comment,又不是一整天都练,0,隐含,中性,无,low
体育生,,comment,很乱 我前任北体男 睡了北体几十个女生,0,隐含,中性,无,low
体育生,,comment,北体的女生也不多吧,0,隐含,中性,无,low
体育生,,comment,舞蹈系什么的,0,隐含,中性,无,low
体育生,,comment,看来无论男女都很乱，不过好奇你和他怎么认识的，应该不是一个学校的吧,0,隐含,中性,无,low
体育生,,comment,高中同学,0,隐含,中性,无,low
体育生,,comment,我认识的是这样的大部分和女朋友干的事分享给兄弟说的,0,隐含,中性,无,low
体育生,,comment,那感觉有一些不是体育生的男的也有这样的,0,隐含,中性,无,low
体育生,,comment,我就是体育生，可以问我，哈哈,0,隐含,中性,无,low
体育生,,comment,哈哈哈 那你回答啊,0,隐含,中性,无,low
体育生,,comment,不要误伤好人哈,0,隐含,中性,无,low
体育生,,comment,sorry 我也是听说,0,隐含,中性,无,low
体育生,,comment,景甜都被体育生坑了啊,0,隐含,中性,无,low
体育生,,comment,哈哈哈😆,0,隐含,中性,无,low
体育生,,comment,哈哈哈哈 刚刚看到你还在发帖咨询闹矛盾男朋友打游戏问题,0,隐含,中性,无,low
体育生,,comment,男体那边不一定 我们女体挺正常的,0,隐含,中性,无,low
体育生,,title,讨论一些「体育生的刻板印象」,0,隐含,中性,无,low
体育生,,content,#运动员#体考#体育生#体育生刻板印象,0,隐含,中性,无,low
体育生,,comment,虽然不想承认但你说的很对，大部分国内体育生是这样的,0,隐含,中性,无,low
体育生,,comment,我感觉欧洲的运动员反而会好一些我身边那些都是一个对象从高中开始谈个6-7年然后结婚的,0,隐含,中性,无,low
体育生,,comment,我接触到的欧洲的职业运动员，打西甲的，好像都不咋乱玩，基本不去酒吧,0,隐含,中性,无,low
体育生,,comment,欧洲足球里面那些花边新闻不是很多吗,0,隐含,中性,无,low
体育生,,comment,外国不应该玩得更花吗,0,隐含,中性,无,low
体育生,,comment,体硕体博们呢🤔,0,隐含,中性,无,low
体育生,,comment,都一样，学历越高，神人越深，大佬们玩的更花,0,隐含,中性,无,low
体育生,,comment,我周围都是体博，我只能说我周围玩的花的不多，每天都闷头搞科研，包括我自己天天要不就是科研，要不就是打打游戏，有个快六年的对象，始终如一，我自己也是一名一级运动员,0,隐含,中性,无,low
体育生,,comment,其实我想说...我认识的体硕体博也是你这种,0,隐含,中性,无,low
体育生,,comment,当然也可能是我认识不到玩得很花的那些,0,隐含,中性,无,low
体育生,,comment,真的，我以前看蹦床体操好无聊，充满了艰辛，自从自己开始玩运动后，才发现国外的体操馆蹦床是个大型玩具,0,隐含,中性,无,low
体育生,,comment,现在再看体操和蹦床的感觉就不一样了,0,隐含,中性,无,low
体育生,,comment,展开讲讲,0,隐含,中性,无,low
体育生,,comment,好奇怎么意思,0,隐含,中性,无,low
体育生,,comment,我就挑个免费高质量鸭 他越乱我便宜入手的几率不是越高嘛,0,隐含,中性,无,low
体育生,,comment,我一开始也以为只是刻板印象，后来接触多了发现原来就是这样的，就算性格习性良好的跟同门兄弟待久了，也变坏了所以说啊，物以聚类，人以群分,0,隐含,中性,无,low
体育生,,comment,其实我们球队里打球中庸之姿的工兵是最好的，他们很聪明，在场上很稳定，能分清局势，然后在场上能起到带头作用,0,隐含,中性,无,low
体育生,,comment,他们退役后能做一个非常优秀的教练员,0,隐含,中性,无,low
体育生,,comment,运动员那些人都被队伍封闭了，因为还在实行半军事化管理,0,隐含,中性,无,low
体育生,,comment,所以他们更像听指令的动物,0,隐含,中性,无,low
体育生,,comment,体育生如果能混到体制内或好的行业，那在单位就是天花板级别的存在，能跨越原生阶级的那种,0,隐含,中性,无,low
体育生,,title,别靠近，一大群体育生下训了,0,隐含,中性,无,low
体育生,,content,热浪把整个大学城裹成一团黏腻的火球,0,隐含,中性,无,low
体育生,,content,体育馆闸机处，一群体育生刚下训,0,隐含,中性,无,low
体育生,,content,他们身上的T恤被汗水浸透了，有几个嫌热，干脆光着膀子，露出精瘦的腰腹,0,隐含,中性,无,low
体育生,,content,那线条真好看，不是健身房里练出来的那种块状分明，是日复一日奔跑跳跃后长出来的，紧致、流畅，每一寸都蓄着用不完的劲,0,隐含,中性,无,low
体育生,,content,昏暗的路灯在他们身上染了一层金色光晕,0,隐含,中性,无,low
体育生,,content,汗珠顺着脖颈、小腿往下淌,0,隐含,中性,无,low
体育生,,content,他们浑然不觉，或者早就习惯了,0,隐含,中性,无,low
体育生,,content,可你没法靠近,0,隐含,中性,无,low
体育生,,content,粗话连篇，偏偏笑起来又敞亮得很，露出白牙，眼睛弯成月牙形,0,隐含,中性,无,low
体育生,,content,你就远远看着吧,0,隐含,中性,无,low
体育生,,content,看他们三三两两往宿舍走，背影越来越小，笑声还飘回来,0,隐含,中性,无,low
体育生,,comment,有原视频,0,隐含,中性,无,low
体育生,,title,当那个体育生邀请你去他家时：,0,隐含,中性,无,low
体育生,,content,#内容过于真实#人间真实系列#体育生,0,隐含,中性,无,low
体育生,,title,近日买睡裙有感,0,隐含,中性,无,low
体育生,,title,美式薄肌,0,隐含,中性,无,low
体育生,,title,忽略我的屁股😶‍🌫️,0,隐含,中性,无,low
体育生,,title,现实体育生vs 网络体育生,0,隐含,中性,无,human
体育生,,title,黑皮体育生小哥的腿部松解,0,隐含,中性,无,low
体育生,,title,人人都想变成喜羊羊，却人人都是沸羊羊,0,隐含,中性,无,low
体育生,,title,那个体育生约你去徒步be like,0,隐含,中性,无,low
体育生,,title,至今没生孩子的罪魁祸首（之一）,0,隐含,中性,无,human
体育生,,title,那个总是晚上约你出来的体育生be like：,0,隐含,中性,无,low
体育生,,content,#内容过于真实#精神状态belike#体育生#人间真实系列#真实事件#185,0,隐含,中性,无,low
体育生,,comment,谁又惹她了 又把这衣服穿出来了[呃R],0,隐含,中性,无,low
体育生,,comment,这里真的像长出来了（不是,0,隐含,中性,无,human
体育生,,comment,姐你的下槽牙里是有满汉全席吗,0,隐含,中性,无,low
体育生,,comment,体育生能不能去老北京打出租车呀？,0,隐含,中性,无,low
体育生,,comment,劳斯这个鼓包是故意的还是不小心的[呃R],0,隐含,中性,无,low
体育生,,comment,看的我一股无名火 ，下次能不能出一个体育生和mean girl联动的，想看体育生被怼,0,隐含,中性,无,low
体育生,,comment,以前总觉得是看段子 直到真的经历后.......🆘,0,隐含,中性,无,low
体育生,,comment,求体育生停更,0,隐含,中性,无,low
体育生,,content,#体育生#对镜拍,0,隐含,中性,无,low
体育生,,comment,老公霸霸,0,隐含,中性,无,low
体育生,,comment,爸爸级别,0,隐含,中性,无,low
体育生,,title,为什么体育生“不受待见”,0,隐含,中性,无,low
体育生,,content,#体育生日常#运动万粉助力计划#体育生,0,隐含,中性,无,low
体育生,,comment,私生活很乱，不讲卫生,0,隐含,中性,无,low
体育生,,comment,去年去实习跨境电商不是要用X和纸飞机吗，就好奇翻了一些小视频里面很多体育生都低龄化卖yuan wei还不便宜,0,隐含,中性,无,low
体育生,,comment,嘶，借个楼，文科体育生大专或刚达本选啥专业好啊，男生,0,隐含,中性,无,human
体育生,,comment,对体育生的印象，那真是。。。。,0,隐含,中性,无,low
体育生,,comment,归根结底还是文化程度和素质普遍情况。包括艺术生。哪有风评好的,0,隐含,中性,无,low
体育生,,comment,我听过好多体育生的消息了，所以不容易就是可以乱来的理由吗,0,隐含,中性,无,low
体育生,,title,土直土直,0,隐含,中性,无,low
体育生,,content,#体育生#内向腼腆小男生#篮球体育生#回到少年感,0,隐含,中性,无,low
体育生,,comment,白色的拿摄像机其他的我都要,0,隐含,中性,无,human
体育生,,comment,我也在深圳,0,隐含,中性,无,human
体育生,,comment,请你们吃椒盐皮皮虾吧,0,隐含,中性,无,low
体育生,,comment,看看体育生,0,隐含,中性,无,low
体育生,,comment,紫色的挺得瑟嘛,0,隐含,中性,无,low
体育生,,comment,你是哪个？,0,隐含,中性,无,low
体育生,,comment,深色衣服的两位跟我走吧,0,隐含,中性,无,low
体育生,,title,当你去那个体育生家里看电影时be like：,0,隐含,中性,无,low
体育生,,content,#内容过于真实#人间真实系列#真实事件#体育生#180#沉淀,0,隐含,中性,无,low
体育生,,comment,这体育生和月经一样每个月都得来,0,隐含,中性,无,human
体育生,,comment,姐姐我感觉你已经长出来了,0,隐含,中性,无,low
体育生,,comment,她到底是中国人还是美国人,0,隐含,中性,无,human
体育生,,comment,这个视频有点味儿,0,隐含,中性,无,low
体育生,,comment,啊啊啊啊啊啊啊,0,隐含,中性,无,low
体育生,,comment,不知道为何，我再次看这个觉得可以代入汪cx,0,隐含,中性,无,human
体育生,,title,那个体育生直播be like：,0,隐含,中性,无,low
体育生,,content,#内容过于真实#人间真实系列#体育生#沉淀,0,隐含,中性,无,low
体育生,,comment,卡住了我也卡住了,0,隐含,中性,无,low
体育生,,comment,不懂就问 为啥要戴帽子 一直捣鼓嘴,0,隐含,中性,无,low
体育生,,comment,右上角八人观看是精髓,0,隐含,中性,无,human
体育生,,comment,姐，你要不跟徐五八打个pk吧，我选不出来你们谁更厉害,0,隐含,中性,无,low
体育生,,comment,我感觉她喝的那个水都臭臭的,0,隐含,中性,无,low
体育生,,comment,惹她干什么，惹她干什么！！！！,0,隐含,中性,无,low
体育生,,comment,好笑吗？好笑也阻止不了后天要开学,0,隐含,中性,无,low
体育生,,title,聊聊大家对体育生或好或坏的印象,0,隐含,中性,无,human
体育生,,comment,符合大家对体育生的刻板印象吗,0,隐含,中性,无,human
体育生,,comment,就觉得体育是一条上大学的捷径吧但是其实体育比普通文化更难,0,隐含,中性,无,human
体育生,,comment,体育生刻板印象之一是四肢越发达头脑越简单,0,隐含,中性,无,low
体育生,,comment,就说外貌的话，感觉大多男体育生要么是锡纸烫要么是碗盖头,0,隐含,中性,无,low
体育生,,comment,感觉体育生性格都很开朗，很好相处,0,隐含,中性,无,low
体育生,,comment,体育生上大学都不缺钱因为他们可以出去代课，教别人运动一个小时就两百块钱起步比我们这种只能做兼职，一个小时20块钱的好多了,0,隐含,中性,无,human
体育生,,comment,想当但是没成功,0,隐含,中性,无,low
体育生,,title,遇到这样的客人你会收钱吗🙊,0,隐含,中性,无,low
体育生,,content,#体育生#强壮的男人#筋膜刀#肌肉#来跟我一起哈哈哈#腹肌#篮球体育生#放松腿部肌肉#享受轻松时刻#沈浸式享受 （内容来源网络转载）,0,隐含,中性,无,human
体育生,,comment,啥雷霆封面啊我以为开错软件了,0,隐含,中性,无,low
体育生,,comment,有什么用吗？,0,隐含,中性,无,human
体育生,,comment,这个声音不好听…之前刷到哪个号来着，那些声音都好听,0,隐含,中性,无,low
体育生,,comment,为啥贴胸贴,0,隐含,中性,无,low
体育生,,comment,哪是疼得发抖，那是爽得痉挛,0,隐含,中性,无,low
体育生,,comment,Ai的牙齿总是怪怪的,0,隐含,中性,无,human
体育生,,comment,？啥雷霆封面，我还以为我点开浏览器了,0,隐含,中性,无,human
体育生,,comment,感觉容易有血栓脱落风险,0,隐含,中性,无,low
体育生,,content,练体育的时候对比现在 哈哈简直就是一个大变化#世界上另一个我#体育生,0,隐含,中性,无,human
体育生,,comment,绿巨人美女有一米八吧,0,隐含,中性,无,low
体育生,,comment,是哪项体育呢？打羽毛球或排球或花式游泳？,0,隐含,中性,无,low
体育生,,comment,图二眼镜妹美爆了，身材匀称。,0,隐含,中性,无,low
体育生,,comment,怎么变白的,0,隐含,中性,无,human
体育生,,comment,图二眼镜妹好漂亮,0,隐含,中性,无,human
体育生,,comment,大长腿啊,0,隐含,中性,无,human
体育生,,title,北师大 18岁192排球体育生,0,隐含,中性,无,low
体育生,,content,想知道体育生真的有网上说的这么厉害吗 #有想法轻松发,0,隐含,中性,无,low
体育生,,comment,体育生我不知道。但是薄肌细狗挺厉害的不是那种弱不禁风的特别瘦的那种,0,隐含,中性,无,human
体育生,,comment,我练足球的 有懂的吗,0,隐含,中性,无,low
体育生,,comment,想认识体育生，试试到底有多厉害[呃R],0,隐含,中性,无,low
体育生,,comment,起码体力比普通人要强,0,隐含,中性,无,low
体育生,,comment,脂包肌别，,0,隐含,中性,无,low
体育生,,comment,薄肌是真的强,0,隐含,中性,无,human
体育生,,comment,和体育生在一起三年，其实第一年就和平异地分手了，纠缠了三年.... 实在是念念不忘....,0,隐含,中性,无,low
体育生,,comment,体育生，点赞。,0,隐含,中性,无,low
体育生,,comment,反正我不信,0,隐含,中性,无,low
