Keyword,Source,Sentence,Note_ID
学渣,content,学霸真的会喜欢学渣吗 不会厌蠢吗 无法理解 学习不好也不努力 #国产电视剧#学生时代的暗恋#双向暗恋#最好的我们,67d84351000000001c00786d
学渣,comment,学渣不等于智力低下,67d84351000000001c00786d
学渣,comment,成绩好不好和蠢不蠢没有直接的关联啊，有些学霸挺幼稚的，有些学渣也挺成熟,67d84351000000001c00786d
学渣,comment,其实很多学霸和学渣朋友关系疏远，是学渣先远离的,67d84351000000001c00786d
学渣,comment,因为学霸教学渣被气到了还以为是心动了,67d84351000000001c00786d
学渣,comment,有没有女生学霸 喜欢 男生学渣的 这种学渣还不是痞帅那种是属于很听话可惜就是理科不好学不会那种 然后女生数学很好辅导男生的真心喜欢倒数的男生那种小白兔一样蠢萌的感觉，有没有女生和我一样惜弱的性取向的,67d84351000000001c00786d
学渣,comment,只要不讲题就行……我不喜欢给除了我闺蜜以外的任何人讲题 我crush也不行 因为我怕我对他祛魅 上学就没有精神支柱了,67d84351000000001c00786d
学渣,comment,你讲这话好像喜欢是单一取决与成绩好坏，成绩不好可能她品质好做事认真各种方面都很吸引人然后可能碰巧这里就不乏有学霸 真的搞不懂你这话是怎么说出来的很片面 我学习不好班级倒数他正数喜欢我也算是学霸和学渣吧别人问他喜欢我什么他说我认真做事的时候很好看虽然我感觉的逆天,67d84351000000001c00786d
学渣,comment,不会 前男友 现在的老公 都是学霸。我数学29分的学渣。因为我们学渣乐观 有趣 幽默 情商高。,67d84351000000001c00786d
学渣,comment,应该是有的，有的好看的，也有一些学渣有个人好的品质和自己的闪光点的，各花入各眼嘛，学渣只是成绩不好，只要人品没有啥问题都是值得被喜欢的吧,67d84351000000001c00786d
学渣,content,我觉得伪装学渣是抄袭的。 起因是我之前看了伪装学渣，然后觉得里面的情节非常眼熟。 我一看这不我爸和我妈的故事吗？ 他竟然抄袭我爸我妈。 必须举报。,6a032d1800000000350200e0
学渣,content,刚刷到一个帖子，看起来显然这个小姑娘数学被🐔得揠苗助长了。没有教会用十进制数数，就去教了四则运算，所以没有理解底层逻辑。 . 评论区还有很多人夸她思维分散、所以聪明（？）别的不知道，至少数学方面她学习的顺序是弄错了的。 . 📚数学知识是一个层层递进的体系，就好比盖房子🏠，地基打得牢不牢，直接决定了上层建筑稳不稳。小学阶段的每一个知识点，都是在为后面的学习打基础。如果连最基本的加减运算都没掌握扎实，就被硬推着去学更高阶的内容，表面上看是学得多、学得快，实则是在 “豆腐渣” 工程上强行加盖，知识漏洞迟早会暴露无遗💦 . 分享下各阶段的数学重点： ⭕低年级段 ✅1-2年级，是个模糊期。 孩子数学的好与坏，和初期基础有直接关系，这一时期千万不要盲目追求提前学，要严格按照顺序，把每一个知识点清清楚楚的夯实，度过模糊期，不然就会和案例中的孩子一样。同时，这个阶段还要去培养孩子的好奇心，和适当的好胜心： 👉好奇心，就是对数学知识，甚至我们可以扩大点说，理科知识的渴望，觉得他们有点意思，不排斥去学。 👉适当的好胜心，是对于比自己能力高一点题目，有一种想要突破它、把它啃下来的冲动，说白了要有学习兴趣。这块推荐用纪录片和动画片培养兴趣。 . ⭕中年级段 ✅3~4年级，是夯实期和思维培养期。 👉传统奥数的学习，就是从三年级开始的。知识点开始深入，更强调思维的拓展，题目不再是单一知识点的运用，而是综合知识点的玩转。但很多家长应该会发现，奥数难度大普通孩子压根跟不上，所以可以跟着杨老师的，线上思维训练，结合浅奥，更适合普娃培思维。 👉校内也是一样，开始四则运算、应用题等等，进入到了小综合的时期。 孩子之前学的是否扎实，数学概念的理解是否透彻，决定了这个阶段的表现。 如果在这个时期，发现一些知识盲点，一定多留些时间让娃思考，避免盲点越积越多，越学越迷糊。 . ⭕高年级段 ✅4下~6年级，这是真正的分水岭。 原因就是知识点更多了，运用的更灵活了。你所有前期积累不牢固、学的不明白的问题，都会暴露出来，尤其是思维不灵活，没有培养到位的娃，应用题会非常吃力。 . 万丈高楼平地起，小学整体就是打地基+培思维的时候，打的越牢，之后楼就盖的越顺。 #小学数学#数学学习#数学思维#数学的魅力#数学从这里开始#数学其实很简单#数学#数学老师,67d7d5c2000000001203e9b7
学渣,comment,很感谢大家认可我的分享❤，好多家长对我的线上数理思维ke感兴趣。我这边存了试听可以分享，需要的可以留严，我免废发给大家,67d7d5c2000000001203e9b7
学渣,comment,我小学的时候还没接触过负数这个概念的时候我爸试图教我带移项的运算结果咋都学不明白，学的哇哇哭，然后在学校老师带着从负数概念开始学一下就会了！确实不能揠苗助长啊啊啊,67d7d5c2000000001203e9b7
学渣,comment,学数学真的不要揠苗助长 数学天赋也不是随便培养出来的 小时候我妈天天逼我学奥数我真的很痛苦 老师讲的全都听不懂,67d7d5c2000000001203e9b7
学渣,content,首先，这是我本人的高考成绩，绝对真实。如图，江苏的。分数就一般般，比今年本一线高一分，最终考了520。回去再看我那篇想上天花板的帖子觉得还挺讽刺的，一点都没够上，这个分数只能在省内上一个二本院校。 各科的分数大家也都看到了，生物地理都滑铁卢了，原本这两科还是我考完感觉很不错的两门科目，但是最终成绩就。。分析了一下，我个人觉得是因为省内竞争比较激烈，赋分就会赋得不高.....吧？好吧，是有点推卸责任的意思了。考的最好是物理，这个实在是没有想过，成绩出来之前，我是觉得怎么样也不该是物理的我最低分是考过7分和8分的，没错，就是一整张100分的试卷，考过7分 8分，而且后期就是常年低分飘过，这一次考79挺抽象的属于是。 没关系，无论好与坏都不会打算复读的。对于我来说，这个成绩也确实是我应得的，并没有很大的心里落差（好吧肯定是有的，语文，你怎么能这么低？！！你对的起我写的那篇自评是全高三最好的一篇作文吗？还有我考前整理的一整本笔记本的作文资料！回答我！） 但是，无论如何都过去了，接下来的生活也是崭新的，充满希望的，人总是要往前看不是吗？主包要搬家啦！新家有一个很大的飘窗，有点点占地方，但是我在那儿布置家具的时候发现，飘窗真的超级无敌适合学习呢！而且一到雨天就会听到窗外的落雨声，轻轻脆脆的，很治愈，太棒啦！所以说，生活中是有好多惊喜的呢。高考后，你就会发现，人生远远不止这一场考试，这是一场考试，这也只是一场考试。同样的，准大一新生逃不掉的备考四级，主包也没逃掉，现在已经在背单词，学四级了。后续可能会发一些在新家的学习vlog，浅浅期待一下吧~准大学生必须知道的信息差，必须要养成的心态之类的 我也正在搜集啦！后面会做成视频告诉大家的 本来想等录取结果下来再跟大家分享最终高考成绩的，但是想了想拖很久还是不太好，所以就发了。大家如果有关于自学方面的问题或者一点点些微的学习上的问题都可以在评论区底下留言，看到会尽力回复的（遇到我不知道的不了解的，我就不误导大家了，可以蹲蹲评论区里的学霸） #继续加油吧#学习博主#公布成绩#查分 #你的实际成绩和你的预期相比—— [PK]#,687159c50000000011001064
学渣,comment,我不行了，我恨这个物理一辈子，我平常物理都是年级前几，这次也是全部写满了，出来只有79。选择题和实验题自己错的莫名其妙的真想呼自己,687159c50000000011001064
学渣,comment,物理79，数学没及格。英语125，语文才99。我不行了。我真不理解，不是在攻击，就是纯不理解[泪崩R],687159c50000000011001064
学渣,comment,宝宝我也是自学的物生地，但是一直很怕对以后的专业选择有影响，想问问宝宝你是怎么看的之前学过一段时间物化生，但是化学学的我完全受不了，崩溃了很多次，最后还是放弃了,687159c50000000011001064
学渣,title,学渣：那你再给我讲一遍吧,6618fe32000000001a014c4c
学渣,comment,冷知识：班上的学霸没那么多，有的学渣同桌也是学渣,6618fe32000000001a014c4c
学渣,title,学渣在好大学不摆不卷的擦边日子。。。,689fb368000000001d02f521
学渣,content,高中成绩不太好，然后高考运气比较好 嗯。。。真没摆，但也真的学不太懂（求佛 感谢老师感谢上帝感谢碧昂丝 英语算是吃的高中老本（应该考试时已经没有高中水平了 六级真的 要学了，老本已经啃不动了 #考试成绩#挂科#学不下去一点#要做努力的大学生#大学生现状#成绩#四六级,689fb368000000001d02f521
学渣,comment,非英语专业，高考英语90来分。四六级全部一战过，四级433，六级502，我妈依然因为我高考没考上本科说我没用，根本不屑一顾我六级过了这个事情,689fb368000000001d02f521
学渣,comment,学校没你好但是彻底摆烂了,689fb368000000001d02f521
学渣,comment,妈咪..我要爱你一辈子就只差分数线几分，只能去专科了 仅因为完全无缘本科了,685d2c4200000000150225ff
学渣,comment,宝宝们，妈咪说的是真的哦！比如像我，高考蛮好，大学和专业都蛮好，我以为未来稳了！结果想不到，因为不能适应大学生活，休学两次后退学了你永远也不知道人生下一步是什么退学后以为未来毁了，结果当时找到了双休5200每天坐着玩手机偶尔收银做饮品的工作。后来离职后以为前途无望了，谁知道因为我爱看水晶，自己一个没有任何专业知识的文科生现在变成了水晶设计师,685d2c4200000000150225ff
学渣,comment,妈咪中考考差了怎么办,685d2c4200000000150225ff
学渣,comment,妈妈...感谢你...填志愿崩溃边缘碰到你真好...,685d2c4200000000150225ff
学渣,comment,妈咪你讲得真的好好我总是不能与自己和解。我要是再差一点，我就能自洽地安慰自己做普通人。要是再好一点点，就能自信地激励自己去奋斗。但是偏偏考到这个勉强可以上211/双一流的分数，让我对自己的定义好迷茫认为自己能力不够，又不甘心平庸。,685d2c4200000000150225ff
学渣,comment,妈咪这一期简直是神...听得都要落泪了要是我当时高考完也有看到这个视频就好了不过我现在也要去交换啦，一个大的改变，wish me good luck！,685d2c4200000000150225ff
学渣,comment,我现在还在犹豫要不要复读南疆单列看似比别人录取分低还加分，其实给的专业都是些破烂。不知道该怎么办了,685d2c4200000000150225ff
学渣,title,学习差的人就该去死吗,66856569000000001c027bb4
学渣,content,我真的感觉这个世界对学习差的人恶意特别大 初中的时候成绩很好 我当时就对成绩差的人有偏见 直到我上了高中 堕落了开始不爱学习 成了班级倒数第一 年纪倒数30 发现周围的人对我有同样的偏见 连朋友的家长都不愿意让她跟我玩 好像就是因为她跟我玩 她的宝贝女儿成绩才变差了一样 现在就因为这个事情躲在学校寝室被子里偷偷哭写下了这段话 周围的人让我感觉学 习差的人就是有罪 不配活在这个世界上,66856569000000001c027bb4
学渣,comment,学习差都自卑了。。。但又想不明白学习差和人品有什么关系为什么这么多人都介意学习差的人,66856569000000001c027bb4
学渣,comment,我学习成绩特差，没人主动和我玩，只能自己下课发呆，班任还说过：你还不如去扫地（好像是这个意思，忘了）关键是我觉得自己是个傻子，根本学不进去,66856569000000001c027bb4
学渣,comment,我想告诉你的是做学生只是你人生中占比很小的一段旅途 哪怕做的不好也没关系 别人看不起你那是他们的事 学习永远不是功利性的 应试教育想要的是服从性高听话自律的人 学校之所以向你们传递成绩至上观念也只是为了自己的升学率 所以不要因为成绩不好就否定掉自己的一切 我从小就是调皮捣蛋成绩不好的刺头 现在活得也好好的,66856569000000001c027bb4
学渣,comment,我是属于学不进去的那种，无论如何都学不进去，唉，有时候也挺愁的，上学的时候天天上课睡觉，从小学开始学习就不好，到了初中直接放弃中考改学其他的了,66856569000000001c027bb4
学渣,comment,成绩差真的会遭受不公平待遇的，不一定是明摆着恶意，什么霸凌什么的，我成绩很差，平时或多或少能感受到同学对于成绩不好的人的鄙夷……自己也放低姿态打哈哈过去，甚至拿自己成绩差开玩笑，也不好说什么。家里人平时也不会说什么，但是一生气说气话就往痛点上说骂我是废物成绩这么差之类的，哎,66856569000000001c027bb4
学渣,comment,我小学初中一直名列前茅，中考在段3，然后去的重高，现在考班级倒3，身边初中比我差挺多的人都考的比我好，我觉得一直差都还好，主要是之前好过，现在太差落差感太强了，我现在真的很自卑，想学好又一直学不上去还懒,66856569000000001c027bb4
学渣,comment,我也是啊 就因为有一次数学考试 因为试卷很难我考得不好 然后我们的数学老师就对我的朋友说不让她们和我玩 会影响什么的 后来考完试了 和朋友聊了几句 就莫名其妙的把我拉黑了 我根本没有做任何事 而写这次也不是什么很重要的考试明明我都进步14分了为什么还要这样对我 难道成绩差的人就不配玩吗 现在每次和他们说话都觉得她们不接受我 还被针对 老师还当着同学的面说上完初中你就去乡下种地去吧 我也没做错什么啊 我到底犯了什么罪 我真的受不了了 现在真的在想学校是真的在教书育人 培养我们吗,66856569000000001c027bb4
学渣,content,凌晨四点依旧担心自己的期末出分。 我没来由的想起了那个3.96的成绩。 第一次看到那个视频的时候我好像才初一还是初二，脑子里根本没有应试的概念，我根本不知道中考的过程是怎样，家附近又有哪几所高中。每天最快乐的就是看着课上有人和老师对着干，以及晚上写完作业之后可以溜着看一会小说。 当然还有周末拿到电子产品之后可以刷一会b站。我完全不记得一开始是怎么刷到的，但后来一路看了毕业/求婚/过生日一系列日常向视频，然后对复旦这个学校充满了向往。 当然那时候我对复旦和交大也没有任何概念，只从那条欢迎报考的视频里知道前者可以称为孵蛋，后者则是脚痛。 后来我在白纸上画下一个又一个番茄，也把复旦当做应付家长和老师期许的目标。 但那时我仍然当做玩笑看，我不知道如果要考进这所学校需要耗费我多少的汗水和泪水。最终还喜获失败，灰溜溜去了隔壁。 我也不知道3.96这个数字到底意味着什么。 但我现在读了大学，我终于知道了。 我明明不是很看中成绩的人，但在周围人悄无声息的感染中得了一种病态的焦虑。 已经不知道是失眠的第几天，脑子里想着乱七八糟的一堆事，寒假丝毫没有让我放松，尤其是期末出分迟迟没有结束，像一柄达摩克利斯之剑悬在我头顶。 在教务软件开通信息提醒功能之前，我每天都要点进去刷新十几次看有没有新的科目出分，甚至在livehouse里蹦跶的过程中都忍不住分心去看两眼。 看完出分之后又会登录教学信息服务网，看看自己的学积分和绩点排名有没有发生变化，哪怕我知道这个排名会实时浮动，一门成绩并不能决定最终的位次。 但是中不溜秋的排名莫名让我感觉糟糕，好像就成了班里的差生低人一等。保研应该也已经无望了，也许大三备战考研的计划还可以再提前。 在考微积分之前我焦虑的三天吃了平时三顿的量，从早上十点坐到晚上十一点，当然也有平时没认真学的成分，但我更愿意推卸给我没有天分。 专业课更是一头雾水，背了好多东西都没有进入我的大脑，每门课只能勉强拿到了一个不算太坏的分数。 我不知道要怎样才能拿到3.96的成绩，哪怕我的满绩是4.3。 我现在终于知道了这并不好笑，我居然把它当做一个玩笑来看。 #大学生#焦虑#绩点#考研#老番茄,696ea0e5000000001a037aee
学渣,comment,在这个3.3大学（绩点没改版前），经院的3.96太可怕，大一大二和经管院的人一起上过课，感觉完全不是人,696ea0e5000000001a037aee
学渣,comment,刚看完成绩 炸了,696ea0e5000000001a037aee
学渣,comment,满绩4.7 但还是抵挡不过有的同学门门4.5 考了4.1觉得自己要进前三了结果前五都排不到，想要抓的东西太多了。科研 学生工作这些真的消耗了很多很多。好累[完啦R]但只要学到就有意义,696ea0e5000000001a037aee
学渣,content,为了一个谷子把卷子给同学抄，两个人都得零分 放学的时候特别乖，主动问我买火鸡面吃要不要给我带一份 ps：因为是第一次，老师和我都批评教育过了，学习可以差，品行不能差！ #考试成绩#零分,67eb9334000000001e0015cd
学渣,comment,我小学同桌男生抄我答案，把我气得，结果把自己试卷名字写成了他的，导致他的试卷有两份,67eb9334000000001e0015cd
学渣,comment,这本来就是对小朋友给别人抄试卷的不当行为的惩罚 又不是真不会做题 如果你在意分数的话 你去教育局举报吧 现在不允许考试的 你一举报 以后都不用考试了 就不会有分数了,67eb9334000000001e0015cd
学渣,comment,我第一反应是现在小学生学习压力好大 体积表面积小时候初一才开始学,67eb9334000000001e0015cd
学渣,title,差生怎么看自己,6723109e000000003c017c6c
学渣,content,背景: 女儿初一，在重点中学最好的班级，小学成绩中上，但不爱读课外书，英语没补过课，仅仅靠小学一周两节英语课。 初中很吃力，各科进度都快，因为是好班。语文阅读量不够，阅读理解和作文拉分，英语只能及格，数学中等，其他科一般，总分倒数十名。 事件: 每次看她考试分数，我都很焦虑，后悔小学没有卷，她爸爸更是狂躁，只要看她写作业必吼她，但是没用，她也很努力的跟，可是在一群学霸面前，尤其是更努力的、更卷的学霸面前，她的努力不过如同蚍蜉撼大树，不自量力。 昨天聊到转班，转到普通班，她不愿意，说不想跟最好的朋友分开。我问她朋友咋样，她说倒数11名，但是她爸爸火气就上来了，大骂她不知上进，怎么不跟成绩好的玩！孩子哭了，睡觉前悄悄跟我说了这样的话“我们是两片垃圾，谁也不嫌谁脏”。 结果: 现在在考虑是转班，还是转校，或者留级，感觉她有点泄气了，希望换个环境能好点。给大家一个过来人的劝说吧，小学能卷还是卷起来吧，初中真的没时间卷了。我和孩子爸爸都有问题，我们一直在反思，但是不会放弃的。#自我反思#家庭教育#人生选择题#孩子的进步#差生#教育,6723109e000000003c017c6c
学渣,comment,我倒是觉得她怎么能讲自己啊！！是不是有人这么讲的他俩？,6723109e000000003c017c6c
学渣,comment,1️⃣ 孩子自己没放弃呢，你要给她转走了，相当于替她宣判：你就是不行 2️⃣ 现在跟不上，是前六年父母没有抓到位导致的（别的不说，英语纯靠学校的，到初中必然掉队，父母完全没有去了解、预想这种情况？阅读更是从小就需要从亲子阅读开始培养的，这玩意没有够，只有更多。到初中再补，压力山大）。这时候让孩子一个人承担家庭辅助失利的结果，一个人在那里愧疚，未免太转移责任了（虽然你们不是有意的）。所以爸爸的急躁这么太过分了，吼她没用，想想怎么帮她补、鼓励她吧。 3️⃣ 孩子不是自认垃圾，她只是不敢抬头望，怕努力过还是充分证明自己不行。但她不是自己不行，是前期漏洞太大。马上青春期了，不要给孩子形成负面心理暗示。,6723109e000000003c017c6c
学渣,comment,听到孩子这么说，我好难过中国的氛围，难道就只有分数一个衡量标准了吗？,6723109e000000003c017c6c
学渣,comment,孩子妈，给爸爸沟通下，交朋友是好孩子就行，成绩不代表一切，只要品行好，三观正，除了成绩，孩子们还会有其它优点，要善于发现别人的优点，认可自己孩子的优点，情绪稳定，少打击，正面引导，我常常这么给女儿说，如果你看一个人有偏见，你会很累，但你如果善于发现别人的优点，你会越来越好，孩子态度端正，想学就多鼓励，不要给她带去焦虑，跟自己比，有进步就是好事，我们家那个初中班一，但她的两个朋友都是不同学校班倒数，她给她们讲数学物理，晚上在线给她们画几何辅助线，给她们报英语听写，这并没有影响她的学习，孩子们也都有在进步。中考后我和孩子朋友其中一个妈妈聊天，孩子进步了40多分，真心为她们高兴,6723109e000000003c017c6c
学渣,comment,阿姨您可不可以好好爱这个姐姐 不要让她学习压力太大 有厌学的情况啊…我现在小学六年级就特别特别卷…真的很累 我卷不过他们 我害怕我考不上好学校不能出人头地…,6723109e000000003c017c6c
学渣,comment,差生可能不介意，但是学习好的父母真的介意差生和她们的孩子玩,6723109e000000003c017c6c
学渣,comment,和孩子说，不要拿自己的弱项和别人的强项比，对自己太残忍。老话都说，什么宁可在快班打狼，也不在普班领头。真到那个点上，孩子也很无助啊,6723109e000000003c017c6c
学渣,comment,不自信的小孩不要送她去做凤尾，就算能学到好的学习方法，这说到底是用孩子人格的一部分做了交换,6723109e000000003c017c6c
学渣,comment,觉得没必要换班哈，在这种压抑的环境下培养出来的友谊是很长久的、很珍贵的。既然孩子的成绩在一点点的进步，那就说明她在努力适应这样的环境。孩子都还在坚持呢，父母怎么先放弃了。虽然她说自己是“垃圾”，可是她还是在努力呀，“垃圾”只是孩子的自嘲罢了。因为努力了还是倒数，所以不想让别人知道自己努力了，于是就称自己为“垃圾”。孩子在给自己的成绩差找理由呢。,6723109e000000003c017c6c
学渣,comment,确实假，估计这人写的是想象中的自己 不是买高中 大专假，是高中那么起早贪黑 去了啥也不会 还能交到许多朋友和开心太假了，咱们又不是没上过高中，高中学习不好的大部分就是跟学习不好的玩，学渣也不可能起早贪黑 基本后面就不上了，就算去上，也不可能开开心心去，老师给的压力 同学的压力 每天的试卷。。。除非这人真是“傻子” 智商70以内…那不被人欺负就不错了,68fa0bac00000000030193a8
学渣,comment,大专毕业再给介绍一个简单轻松的工作，孩子高高兴兴的去上班。再给他买好房子车子，找个合适的人结婚，生一两个孩子，帮他养孩子。等父母去世，留下房子存款，安安稳稳的度过晚年。就是有人这么好命的，我见过不止一个，甚至从来没有上班，爸妈给店面房，收租过日子。,68fa0bac00000000030193a8
学渣,comment,成绩太差怎么开开心心，老师天天找你麻烦至少也要中等不拖后腿,68fa0bac00000000030193a8
学渣,comment,高中也能买吗？除非只差几分还有可能,68fa0bac00000000030193a8
学渣,title,大龄学渣college生涯吐槽洞,65b19476000000000c005448
学渣,content,对于英语渣渣来说 这两周学的很痛苦 老师能感觉到我们的痛苦 于是布置的作业很少很少 既然学到这里了 不深入实践操作一下怎么好理解 买只羊观察观察 能观察出 清汤炖羊 葱爆羊肉 手抓痒饭 红烧炖萝卜 孜然烤羊排 … …,65b19476000000000c005448
学渣,comment,这是哪个学校哇,65b19476000000000c005448
学渣,comment,同大龄学渣 你学什么专业的,65b19476000000000c005448
学渣,content,高考连本科都考不上是什么成分😅一本二本三本都算本科#高考查分瞬间#高考不是唯一出路#文科生#本科#高考心态很重要#高考成绩#高考后留学#高考生#高考失利也能上本科#高考查分,68c24908000000001b0305c1
学渣,comment,北京人别看了考不上本科玩的多爽只有你自己知道,68c24908000000001b0305c1
学渣,comment,66 也得看地方啊 有些还教育资源差距呢 我们这文科生超本科线一百多分（特空上下）稳公办大学 没钱的只能去大专 评论区有些人真的 没话讲 成分复杂 小红薯被点名是一点不冤,68c24908000000001b0305c1
学渣,title,我今天放弃了一位英语成绩差的初中生,683afdd400000000120021c2
学渣,content,讲真，退费的那个瞬间，心里也不舒服，毕竟没人和金钱过不去，但是我知道30-40的水平，各方面习惯都太差劲了。缘分到这了吧#教育的重要性,683afdd400000000120021c2
学渣,comment,删掉了中考失利的抑郁的不合群的被孤立的悲悲人,683afdd400000000120021c2
学渣,comment,我们为什么要被系统支配的走[超喜欢R],683afdd400000000120021c2
学渣,content,只有100%复习考出来才可能有把握 一旦复习了95%，剩下5%没有看或者只是大概看了一眼，那么考试绝对会出现这5%的内容 是我这类人 每次必是这样 下次一定全背完[泪崩R],68908dfa00000000230281d4
学渣,comment,我差不多就这样。每次看到部分内容，心想，老师会出关于这的题，不可能吧。遂，略过。 打开试卷。完辣！嗨，你还真考这个啊。,68908dfa00000000230281d4
学渣,content,一直以来在小红书上看到的大部分adhd的朋友都是高学历，想想看看双非二本院校或大专学历adhd朋友们经历，并说说感觉自己和小红书一些高学历adhd学霸在学生阶段学习习惯的区别。 我本人上的学校就是个普通二本，大二时偶然刷到视频，才得知注意力不集中可能是种病，大三去医院确诊了。 回顾之前的经历，其实我自认为我小时候虽然记性不好，非常粗心，但是还不算很笨。小县城出生，偶尔也名列前茅。从小就对学习一直挺上心的，因为家里有家长曾是老师，管的比较严格，我一直有较强的学习动机，初中高中堆上了很多时间和补课费，但最终也只是上了一个二本。 值得一提的一点是，我发现和网络上大部分高学历adhd朋友们经历不同的一点是，大部分高学历adhd在初高中阶段已经意识到自己和别人的注意力不同，所以以自学居多，不会在这方面产生太多情绪内耗。 而我那时候因为常被指责“怎么又不听课”而有着强烈的羞耻感，一直把“上课不集中”等于“不够努力”。所以这么多年来，一直对上课听课有着执念，认为自己上课时必须努力听课。所以忽略了自学的作用。 虽然也模模糊糊的知道自己自学时期的成绩会更好，但是心理迈不过那道坎儿。 高中阶段成绩最好的一段时期，也是疫情期间在家里听网课自学那段时间，我本身性格比较自律，会把网课来回听，并且认真完成作业。 并且高中时每个寒暑假我都提前预习，回学校后我的成绩都会有进步，但之后就开始直线下滑。 现在回想起来，曾经的那些不甘心现在也放下了，今天突然想起来，想看看有没有和我相似经历的小伙伴。 #ADHD#注意力缺陷#二本#学习经历#adhd症状,69078080000000000402becf
学渣,comment,有没有大专adhd本人笨的要死完全没有高智商代偿,69078080000000000402becf
学渣,comment,以为是手机太好玩了……小学时候名列前茅的，到了五六年级虽然成绩很好但是已经早上经常睡过头旷课，到了初中基本就是晚上玩手机白天起不来交不上作业，成绩还凑合，初二初三物理化学加进来就死掉了，高中基本就是吊车尾每天想办法把布置的任务凑合上实际上天天两三点甚至四点再睡老是迟到几分钟然后在课上睡觉，高三作息要求太早了所以每天都固定迟到十五分钟，一天醒着的时间应该不超过八小时，最后考了个稀烂二本……总之到考完了我都以为是手机太好玩了而我这人意志力实在是太逊了，直到大一adhd这个惊为天人的概念流行起来了，而我有感而发又机缘巧合之下迈入医院的那一刻可能改变了我的人生……,69078080000000000402becf
学渣,comment,[呃R]专升本升硕的adhd在这…读的村小外来子弟工初中镇上高中，家里对教育不在意也不愿意给我花钱，从没补过课喜欢文字文科分数不错但数学倒数，上课永远走神疯狂看小说没法控制，所以只上了专科也不给钱复读…现在研二了感觉脑子清醒了些吧…回顾以前就是重要的每一步几乎都错，但对当时的我也没有办法…,69078080000000000402becf
学渣,comment,上网发现adhd是什么天才病，大家各有各的天赋什么的，而我只是个单纯的笨蛋，这就很崩溃,69078080000000000402becf
学渣,content,150分的数学试卷，亲爱的老己考了4分#数学#高中数学#数学的魅力#精神状态#疯了#月考,695fc3f6000000000e00c2a2
学渣,title,【1504】求学数学学破防了的文案,69f0b632000000003701ffa3
学渣,content,【tg】求学数学学破防了的文案#文案借我用用bot#数学,69f0b632000000003701ffa3
学渣,comment,"我写数学 【脑嗨：】集合，跪下！复数，跪下！不等式，跪下！函数，跪下！立体几何，跪下！三角函数，跪下！解析几何，跪下！数列，跪下！平面向量，跪下！概率统计，跪下！导数，跪下！ 【实际上：】 😣🙄-乘法口诀表: 一一得一，一二得....九九八十一。-除法运算:除数是一位，先看前一位，一位不够看两位，除到哪位商哪位。🙀😓。 🤑🤧-长度单位换算: 1厘米，很淘气，仔细找，才见你。 指甲盖1厘米，伸出手指比一比。长短和我差不多，大约就是1厘米。🫣✋100个我是1米，我是米的小兄弟,物体长了别用我，要不一定累死你。🦉🧑🏽",69f0b632000000003701ffa3
学渣,comment,学数学这东西不能急，要慢慢熬，多巩固基础公式，思维要拓宽，刚开始什么都不会很正常，时间久了自然就跳楼了,69f0b632000000003701ffa3
学渣,comment,学得好崩溃，想站在大雨里假装自己是歇斯底里的主角，实际上只是一个冷冷的冰雨在脸上胡乱的拍的屌丝,69f0b632000000003701ffa3
学渣,comment,今天来讲一下我和数学的磕点吧，嗯就是数学喜欢被我写，我不喜欢但是我必须写数学，嗯，数学对我强制恨我爱而不得嗯然后就，嗯我出轨去写化学，你懂吧就是结果化学也不理我，没办法嗯，然后就那样你懂吧，然后我就和数学虐恋了然后数学腰没了 ​,69f0b632000000003701ffa3
学渣,comment,这次数学考得很不错，离150最近的一次，只差了1，我考了50 ​,69f0b632000000003701ffa3
学霸,comment,不知道啊，但确实额头都很宽广，不怎么注重发型和外貌，双目炯炯有神像托尔斯泰，但话不多，而且普遍长的比较黑吧但是笑起来很伟大，喜欢啃手,69c8914e000000002103bc54
学霸,comment,上数学课不听。上课爱写作业。,69c8914e000000002103bc54
学霸,comment,感觉如果强调女学霸的话 ╸▵╺我见到的女学霸与男学霸不同的是，她们大多有学习之外的一个很精通的爱好，音乐，游戏，绘画，运动之类的 (＞◡＜),69c8914e000000002103bc54
学霸,comment,上课爱写作业，而且大概率戴眼镜+死鱼眼（我前桌还有以前同学里的理科大姥基本都这样）,69c8914e000000002103bc54
学霸,comment,教室里下课 大课间同学都出去了 人很少 “同学给我抄一下”右位还以为左位要抄作业 毕竟找右位抄作业的人很多 于是把作业本给左位递过去 结果左位直接拽住右位的手腕给右位拉过去对右位动手动脚的 右位吓的说“同学别这样 我以后作业都给你抄 我教你做题别这样……”左位越听越兴奋了……（哈哈算老梗了吧这个）,69d834170000000023026960
学霸,comment,左位说要学生物 用右位当“教具”摸到一个位置问右位这个部位的知识点 右位边抖边带着哭腔给讲解……如果是冷脸高冷学霸右位那更好吃了😋,69d834170000000023026960
学霸,comment,太是了 经典寸头小胡子黑框眼镜 眼神看起来像刷题过度,6649e128000000000f00fc69
学霸,comment,211大学毕业的跟你以前长得差不多,6649e128000000000f00fc69
学霸,comment,高一物理9分 分科怒选文科 高考数学144,6649e128000000000f00fc69
学霸,content,对比人大附中考生与宿州追风少年，一对比就知道哪个是学霸，哪个是一般学生了。 学霸都是稳重型的、大方，人大附中这位小姐姐以后至少处级干部起，这气质绝对排第一。,6847b7f300000000220062da
