Keyword,Source,Sentence,隐含情绪,情绪动机,置信度
发成绩单,comment,intj的脑回路天生是以解决问题，寻求高效为主的，不是不懂people skills，而是不是主要的strengths,中性,无,low
发成绩单,comment,我观察我身边的同事，esfj 是最具优势的,中性,无,low
发成绩单,comment,虽然与人合作无法避免、但可以尽力减少，同时让事变得可以自己掌握,中性,无,low
发成绩单,comment,回复：哦豁我本来想凹一个严肃的形象,中性,无,low
发成绩单,comment,他们不值得让我把他们当客户,中性,无,low
发成绩单,comment,回复：哈哈 我现在是努力调整不把他们当客户 觉得影响和同事之间的感情 但习惯了,正面,学业,low
发成绩单,comment,corporate要靠时间磨以及站正确队和向上管理,中性,无,low
发成绩单,comment,具备这些skill适合在corporate里,中性,无,low
发成绩单,comment,专注outcome或者做了多少事适合consulting,中性,无,low
发成绩单,comment,刚从咨询跳甲方,中性,无,low
发成绩单,comment,深有同感 之前也在有毒的职场呆过 会不断质疑是不是自己能力的问题 好在不是刚毕业就进入这样的职场 否则绝对会觉得是自己的问题,中性,无,low
发成绩单,comment,抱抱你姐妹 一起加油,正面,学业,low
发成绩单,title,显化成绩 （速成版,中性,无,low
发成绩单,content,1. 明确目标与坚定信念 •清晰视觉化：闭上眼睛，想象自己已经通过考试的场景（看到成绩单、听到祝贺声、感受喜悦）,中性,无,low
发成绩单,content,细节越真实越好，持续1-2分钟，重复多次,中性,无,low
发成绩单,content,•肯定语强化：大声说出或默念正面宣言，例如：“我轻松通过了考试，我的答案准确而流畅,正面,学业,high
发成绩单,content,"“避免""不挂科""这类否定词",焦虑,学业,high
发成绩单,content,•模拟答题：做1-2套模拟题，完成后想象：“这就是我考试时的流畅状态,中性,无,low
发成绩单,content,"•交托宇宙：告诉自己：""我已尽力，剩下的交给更高的智慧",中性,无,low
发成绩单,content,"""#显化法则#显化#吸引力法则",中性,无,low
发成绩单,comment,图来自于之前存的视觉化图片 ，如果有知道原图在哪的可以艾特出来,中性,无,low
发成绩单,comment,我（本人） 是好运的吸铁石 ，分从四面八方来，🧲今年所有考试顺利通过好成绩来(永久有效，无‬副作用）→好成绩来永久有效，无副作‬用）→好成绩来好成绩来（永久有效，无‬副作用）→我一定顺利上岸,正面,学业,high
发成绩单,comment,我相信我会变更好,中性,无,low
发成绩单,comment,事事顺心‬（好运连连,中性,无,low
发成绩单,comment,永远有效,中性,无,low
发成绩单,comment,无副作用,中性,无,low
发成绩单,comment,回复：我（本人） 是好运的吸铁石 ，分从四面八方来，🧲今年所有考试顺利通过好成绩来(永久有效，无‬副作用）→好成绩来永久有效，无副作‬用）→好成绩来好成绩来（永久有效，无‬副作用）→我一定顺利上岸,正面,学业,high
发成绩单,comment,我相信我会变更好,中性,无,low
发成绩单,comment,事事顺心‬（好运连连,中性,无,low
发成绩单,comment,永远有效,中性,无,low
发成绩单,comment,无副作用,中性,无,low
发成绩单,comment,回复：我（本人） 是好运的吸铁石 ，分从四面八方来，🧲今年所有考试顺利通过好成绩来(永久有效，无‬副作用）→好成绩来永久有效，无副作‬用）→好成绩来好成绩来（永久有效，无‬副作用）→我一定顺利上岸,正面,学业,high
发成绩单,comment,我相信我会变更好,中性,无,low
发成绩单,comment,事事顺心‬（好运连连,中性,无,low
发成绩单,comment,永远有效,中性,无,low
发成绩单,comment,无副作用,中性,无,low
发成绩单,comment,今天下午出,中性,无,low
发成绩单,comment,试试修正明天晚上出,中性,无,low
发成绩单,comment,回复：宝宝我明天就出分惹🥲🥲请问修正有什么教程吗,中性,无,low
发成绩单,comment,回复：老师我明天出分,中性,无,low
发成绩单,comment,回复：今天下午出,中性,无,low
发成绩单,comment,期末高分过第一名均分90+,焦虑,学业,medium
发成绩单,comment,🍀🍀我（本人） 是好运的吸铁石 ，分从四面八方来， 会考双A 顺利通过好成绩来🍀🍀(永久有效，无‬副作用）→好成绩来永久有效，无副作‬用）→好成绩来好成绩来🍀🍀（永久有效，无‬副作用）→我一定顺利上岸,正面,学业,high
发成绩单,comment,事事顺心‬🍀🍀好运连连,中性,无,low
发成绩单,comment,永远有效,中性,无,low
发成绩单,comment,无副作用,中性,无,low
发成绩单,comment,我是好运的吸铁石 ，分从四面八方来，🧲今年考试顺利通过好成绩来(永久有效，无‬副作用）→好成绩来永久有效，无副作‬用）→好成绩来好成绩来（永久有效，无‬副作用）→我一定顺利上岸,正面,学业,high
发成绩单,comment,我相信我会变更好,中性,无,low
发成绩单,comment,事事顺心‬（好运连连,中性,无,low
发成绩单,comment,永远有效,中性,无,low
发成绩单,comment,无副作用,中性,无,low
发成绩单,comment,我轻松通过了儿科内科和基护的考试 我的答案准确且流畅,正面,学业,high
发成绩单,comment,我能记住关键内容,中性,无,low
发成绩单,comment,期末考试第一名期末考试第一名期末考试第一名,焦虑,学业,medium
发成绩单,comment,期末考试前八期末考试前八,焦虑,学业,medium
发成绩单,comment,回复：我（本人） 是好运的吸铁石 ，分从四面八方来，🧲今年所有考试顺利通过好成绩来(永久有效，无‬副作用）→好成绩来永久有效，无副作‬用）→好成绩来好成绩来（永久有效，无‬副作用）→我一定顺利上岸,正面,学业,high
发成绩单,comment,我相信我会变更好,中性,无,low
发成绩单,comment,事事顺心‬（好运连连,中性,无,low
发成绩单,comment,永远有效,中性,无,low
发成绩单,comment,无副作用,中性,无,low
发成绩单,comment,我（本人） 是好运的吸铁石 ，分从四面八方来，🧲今年所有考试顺利通过好成绩来(永久有效，无‬副作用）→好成绩来永久有效，无副作‬用）→好成绩来好成绩来（永久有效，无‬副作用）→我一定顺利上岸,正面,学业,high
发成绩单,comment,我相信我会变更好,中性,无,low
发成绩单,comment,事事顺心‬（好运连连,中性,无,low
发成绩单,comment,永远有效,中性,无,low
发成绩单,comment,无副作用,中性,无,low
发成绩单,comment,）接高考总分360+,焦虑,学业,medium
发成绩单,comment,igcse全科A*,中性,无,low
发成绩单,comment,期末考试不挂科全过,焦虑,学业,high
发成绩单,comment,求求了高考上620+吧,焦虑,学业,medium
发成绩单,comment,我（本人） 是好运的吸铁石 ，分从四面八方来，🧲今年所有考试顺利通过好成绩来(永久有效，无‬副作用）→好成绩来永久有效，无副作‬用）→好成绩来好成绩来（永久有效，无‬副作用）→我一定顺利上岸,正面,学业,high
发成绩单,comment,我相信我会变更好,中性,无,low
发成绩单,comment,事事顺心‬（好运连连,中性,无,low
发成绩单,comment,永远有效,中性,无,low
发成绩单,comment,无副作用,中性,无,low
发成绩单,comment,）中考一定要430+,焦虑,学业,medium
发成绩单,title,纱·音乐欣赏｜治愈的查分瞬间,中性,无,low
发成绩单,comment,之前辅导员把二维码发到家长群里面，家长可以查自己孩子的成绩，但是那个二维码是查看一次就锁定了，在我和我的家人都没查看的情况下但锁定了，我的同学看来蛮关注我的,中性,无,low
发成绩单,comment,这么离谱,愤怒,社会,medium
发成绩单,comment,被视奸了,中性,无,low
发成绩单,comment,大学还有家长群,中性,无,low
发成绩单,comment,回复：对的，应该是有的家长群在微信，然后像我们学生群年级的话应该是在QQ里面,中性,无,low
发成绩单,comment,回复：这是在上小学幼儿园呢,中性,无,low
发成绩单,comment,我们搞了个微信家长群,中性,无,low
发成绩单,comment,ㅤ,中性,无,low
发成绩单,comment,之前是，一学年后会发布绩点排名，但不会展示具体科目成绩，这次直接把所有人的成绩发到大群里，ps（大群是辅导员带的所有班级在的一个群），稍微有点被冲击到了，加上这次考的确实不理想，所以抱怨一下,焦虑/正面,学业,medium
发成绩单,comment,回复 衮,中性,无,low
发成绩单,comment,回复：特别离谱,愤怒,社会,medium
发成绩单,comment,还有家长群,中性,无,low
发成绩单,comment,什么玩意,中性,无,low
发成绩单,comment,为什么大学还有家长群,中性,无,low
发成绩单,comment,永远记住一句话零人在意 真的 自己心里演了一出大戏 实际上大家都只顾自己,中性,无,low
发成绩单,comment,室友在意,中性,无,low
发成绩单,comment,回复：总会有这种小肚鸡肠的，不理就完事了，一个学校也不一定以后一个赛道一个层次,中性,无,low
发成绩单,comment,回复：别太放心上 他又不给你发钱 你管他想什么,中性,无,low
发成绩单,comment,回复：室友而已 你很在意他吗,中性,无,low
发成绩单,comment,回复：就是这样,中性,无,low
发成绩单,comment,回复：有的开玩笑而已 考不好下次努力 这些室友基本一毕业就不会有交集了 管他做甚,正面/委屈,学业/人际,high
发成绩单,comment,我们都是匿名的，班长会因为我们不知道其他人的成绩给自己改，所以我们班长每年都有一等奖学金（班长每节课都做坐后面玩手机，叫他回答问题他都不会）,中性,无,low
发成绩单,comment,回复：专科刚升了三年的本科职业大学，学校里管的很松不仅一等奖学金，这哥不是贫困生还拿了两年的国家励志奖学金我们班谁不知道他和导员特别好，导员给的他,中性,无,low
发成绩单,comment,我嘞个大豆啊,中性,无,low
发成绩单,comment,回复：入库不就可以评吗,中性,无,low
发成绩单,comment,我们排名出来了都会发，因为奖学金要公示,焦虑,学业,medium
发成绩单,comment,我们只公示拿奖的那几个，别的都是自己查不然排在后面确实不舒服,中性,无,low
发成绩单,comment,这种我觉得还挺合理的,中性,无,low
发成绩单,comment,可以私信问排名啊,焦虑,学业,medium
发成绩单,comment,好公平啊，我们班同学如果都看到某些同学能拿98分，估计那些勾当早就引起公愤了,中性,无,low
发成绩单,comment,我们是名单在导员那，会说前多少名，和获奖的，想看的去导员那里看,中性,无,low
发成绩单,comment,回复：排名在哪里能查到啊,焦虑,学业,medium
发成绩单,comment,其实我觉得没有谁会过多关注的哈哈，像我就只关心我自己而且我每次捅了篓子之后就安慰自己0人在意,中性,无,low
发成绩单,comment,确实0人在意 大家都只认识自己的舍友 最多也就调侃一下,中性,无,low
发成绩单,comment,回复：对，我们宿舍也不会相互问成绩的，只讨论哪个老师给分高哪个老师给分低罢了,中性,无,low
发成绩单,comment,回复：哈哈哈，对的，人生没有那么多观众,中性,无,low
发成绩单,comment,对啊，大部分人都不会关注无关自己利益的东西看过即忘,中性,无,low
发成绩单,comment,别人会在意也可能是因为对方是“占坑不拉屎的情况”,自卑,自我,high
发成绩单,comment,并不是 我室友会把所有人的学号对应上看每个同学的成绩💥,中性,无,low
发成绩单,comment,挂科知道丢人了，到时没给你发补考名单没看见是你的问题，还等老师给你一个个通知啊,焦虑,学业,high
发成绩单,comment,回复：可我导员真是一个个通知的呀,中性,无,low
发成绩单,comment,回复：那为什么不能发到班级群，非要发到年级大群呢,中性,无,low
发成绩单,comment,回复：说白了，我们老师真的很懒，甚至通知不是她自己发的，是学委发的,中性,无,low
发成绩单,comment,回复：因为这玩意出分就是直接发到大群的，你以为人家批改试卷是一个个批的吗，都是全年级老师打乱直接批整个年级出分，你以为是小学自己老师批改自己班级吗,中性,无,low
发成绩单,comment,回复：我以前上大学，挂科就是学委一个一个通知啊,焦虑,学业,high
发成绩单,comment,难道是世道变了,中性,无,low
发成绩单,comment,这很正常啊，一般辅导员不会发学委也会发在群里，因为评优评先评奖学金都是要公开公正的，但是非常离谱的是今年我们辅导员把专业成绩排名发到了家长群，这就很离谱了，我不理解他的操作,焦虑/愤怒,学业/社会,medium
发成绩单,comment,但是我不参加评优评先，能别公开我成绩吗,中性,无,low
发成绩单,comment,等等，你们居然有家长群,中性,无,low
发成绩单,comment,回复：你们没有吗,中性,无,low
发成绩单,comment,方便和家长联系什么的吧，反正就是有，之前都不发成绩的，今年抽风吧可能,中性,无,low
发成绩单,comment,回复：什么学校还有家长群,中性,无,low
发成绩单,comment,每年评奖学金学院会发一个学年绩点排名，符合要求的去申请就可以了,焦虑,学业,medium
发成绩单,comment,我有保存好大学四年的成绩单文件，有需要的同学可以私下里来找我，实话说很少有人来问，问的人也是自己有需要，比如想提前算算自己的专业排名，还有考选调生的时候有同学来找我了,焦虑,学业,medium
发成绩单,comment,我也不会把挂科的人发在班群或者告诉别人，只会私下提醒他们注意开学补考的时间,焦虑,学业,high
发成绩单,comment,我总感觉成绩也是学生隐私，所以有些作业的成绩必须发群里核对的时候我都是把姓名删了，只留学号，感觉会好点,中性,无,low
发成绩单,comment,姓名学号也是公开透明的呀，这不是一样的吗,中性,无,low
发成绩单,comment,回复：哦，你是说核对单科作业成绩啊,中性,无,low
发成绩单,comment,回复：平时成绩里的在线学习部分,中性,无,low
发成绩单,comment,其实0个人在意你,中性,无,low
发成绩单,comment,她还真有人在意而你是0个人在意,中性,无,low
发成绩单,comment,而且排名关系申请奖学金，人家不知道自己排名怎么敢申请你那玻璃心收一收，要这么多跟你一样的，工作咋做,焦虑,学业,medium
发成绩单,comment,说真的，我两种情况都遇见过,中性,无,low
发成绩单,comment,我转专业前那个旧专业的学习部长每个同学单发，转专业后新专业直接大群公开，我突然佩服旧专业的部长了，工作量超级大,中性,无,low
发成绩单,comment,回复：奖学金要自己申请,中性,无,low
发成绩单,comment,不应该是按成绩分等级么,中性,无,low
发成绩单,comment,回复：我们学校是自己申请，像有些特殊的奖学金还要去准备讲稿ppt竞争的,中性,无,low
发成绩单,comment,还好我们都是系统统一导出来,中性,无,low
发成绩单,comment,那只是你们班,中性,无,low
发成绩单,comment,回复：无人在意,中性,无,low
发成绩单,comment,回复：对啊，你们班无人在意,中性,无,low
发成绩单,comment,回复：我们真的有那种非要看别人成绩的,中性,无,low
发成绩单,comment,四个小时的信息是一点也不看的，攻击的话是必须要说的,中性,无,low
发成绩单,comment,我们是自己去教务系统查成绩,中性,无,low
发成绩单,comment,个人排名可以问辅导员,焦虑,学业,medium
发成绩单,comment,但是每一学年结束要评奖学金的时候还是会公示每个人的成绩,中性,无,low
发成绩单,comment,我们开学就要算综测啥的，谁挂科啥的都能看见,焦虑,学业,high
发成绩单,comment,回复 山菊月,中性,无,low
发成绩单,comment,: 我们之前是公示的总成绩,中性,无,low
发成绩单,comment,看不见单科成绩怎么样,中性,无,low
发成绩单,comment,回复：哈哈哈哈哈那是,中性,无,low
发成绩单,comment,无人在意你说实话……除非你在班里有恶毒女配天天盯着你,中性,无,low
发成绩单,comment,👉🏻👈🏻不一定是性别女，只是用恶毒女配这个专有名词（恶毒男配也可以）,中性,无,low
发成绩单,comment,回复：还有你的好朋友,中性,无,low
发成绩单,comment,回复：宝宝改成恶毒♂配吧,中性,无,low
发成绩单,comment,回复：那你下次就说恶毒男配,中性,无,low
发成绩单,comment,看置顶，真有,中性,无,low
发成绩单,comment,没事我们研究生英语直接群里发成绩，然后告知多少位没及格,焦虑,学业,high
发成绩单,comment,然后所有成绩也是学校系统给老师，老师再发在学生群里（本科学校是自己在教务系统查然后登记给学委，统计完公布，但是出现偷改成绩的，可能研究生院防一手）,中性,无,low
发成绩单,comment,改成绩这事，我们本科时候学委把自己和室友从十多名改到第一第二名后面被我查自己成绩觉得不对劲发现改低我成绩了,中性,无,low
发成绩单,comment,看到的时候两眼一黑还好不是自己没过,中性,无,low
发成绩单,comment,上个学期她发全院的挂科名单到大群,焦虑,学业,high
发成绩单,comment,学校要求公示，又不是故意的,中性,无,low
发成绩单,comment,我们学校每年都这样,中性,无,low
发成绩单,comment,回复：没有啊去年就没有院里贫困生的啥信息都公开,中性,无,low
发成绩单,comment,回复：整个院都有,中性,无,low
发成绩单,comment,回复：我们不会公开贫困生信息,中性,无,low
发成绩单,comment,0人在意哈,中性,无,low
发成绩单,comment,有人在意的,中性,无,low
发成绩单,comment,你看置顶评论,中性,无,low
发成绩单,comment,回复：那很坏了,中性,无,low
发成绩单,comment,回复：所以这个设定就不好,中性,无,low
发成绩单,comment,回复：我觉得比那种直接发稍微好点，毕竟有这个设计在，那些好奇心重的人能收敛点,中性,无,low
发成绩单,comment,有一次班委把本班的开学前必刷视频成绩发群里结果被辅导员说了，因为这涉及到个人隐私,委屈,人际,high
发成绩单,comment,成绩啥时候是个人隐私了,中性,无,low
发成绩单,comment,评奖评优不公示吗,中性,无,low
发成绩单,comment,回复：评奖也是想评的人公示啊,中性,无,low
发成绩单,comment,回复：我们评优评先都不会公示，只有导员知道,中性,无,low
发成绩单,comment,回复：那你可以举报了,中性,无,low
发成绩单,comment,我们用喜鹊,中性,无,low
发成绩单,comment,我们也是 不过每一学年为了评奖评优都会公示一次全部成绩,中性,无,low
发成绩单,comment,97了还不满绩，我以为90分以上就能满绩,中性,无,low
发成绩单,comment,回复：绩点是4的上90就是4满绩了 这个是5可能算法不一样🤔,中性,无,low
发成绩单,comment,回复：99也没满,中性,无,low
发成绩单,comment,公开好点吧，我们学校那个高数，考完考试分没有平时分没有，鬼知道有没有乱整,中性,无,low
发成绩单,comment,现在连这也不能发了,中性,无,low
发成绩单,comment,回复：不是，好像只有高数平时分和期末分没有，其他科目都有,焦虑,学业,medium
发成绩单,comment,我就感觉是这样，问老师卷面他不说,中性,无,low
发成绩单,comment,我甚至可以看到整个专业的成绩，其实也无所谓哈哈哈,中性,无,low
发成绩单,comment,我们更猛，全院所有年级全在一个表里公式,中性,无,low
发成绩单,comment,这没关系 成绩都要公示,中性,无,low
发成绩单,comment,回复：公示和直接发群里是两码事,中性,无,low
发成绩单,comment,有都是导员不是,中性,无,low
发成绩单,comment,无人在意你的成绩哈,中性,无,low
发成绩单,comment,都成年了，辅导员也不用考虑学生的心情了,中性,无,low
发成绩单,comment,是不用考虑了，帖主连成绩都不能查看了,中性,无,low
发成绩单,comment,回复：哈哈哈哈哈哈,中性,无,low
发成绩单,comment,回复：也许有手贱的会把班上所有人的都看一遍,中性,无,low
发成绩单,comment,回复：笑鼠，谁都别想查是吧,中性,无,low
发成绩单,comment,这有什么，我们挂科或者补考，甚至重修名单都会发到大群里，直接通知,焦虑,学业,high
发成绩单,comment,我们也是，排名重修补考，什么网课进度，全部都在企微大群,焦虑,学业,medium
发成绩单,comment,米兔,中性,无,low
发成绩单,comment,我们也是哈哈哈哈,中性,无,low
发成绩单,comment,会慢慢好的,中性,无,low
发成绩单,comment,学校补助金很多，多到发不掉，可以申请哦，主动一点,中性,无,low
发成绩单,content,如题，commonapp里只在final grade里面填中考成绩，其他的不填，会有影响吗#美本#普高留学#美本申请#普高留学规划,焦虑,学业,medium
发成绩单,comment,common app里应该要填你transcript递上的g9成绩,中性,无,low
发成绩单,comment,transcript上只有高中的,中性,无,low
发成绩单,comment,而且就算你final填中考也没什么用吧，大学ao应该是以transcript为主,焦虑,学业,medium
发成绩单,comment,找初中开成绩单吧,中性,无,low
发成绩单,comment,我初三上学期没参加期末考试,焦虑,学业,medium
发成绩单,comment,回复：那也得找学校开 看学校咋表示缺考了 成绩单我都是老师传的不知道能不能自己传,中性,无,low
发成绩单,comment,会让你上传自己高中的成绩单的，不能只填中考成绩（而且美国学校不怎么认国内中考）,焦虑,学业,medium
发成绩单,comment,这种最糟心，问学校吧，这里回的都不准,中性,无,low
发成绩单,comment,还是要有初中最后一年成绩单,中性,无,low
发成绩单,comment,问题不大，你关注下我，我有话讲,中性,无,low
发成绩单,title,出来了8门，我真没想到我的高代成绩这么高,中性,无,low
发成绩单,comment,对再等等吧，应该过几天就能全出来了,中性,无,low
发成绩单,comment,wfu是什么,中性,无,low
发成绩单,comment,回复：潍坊学院哈哈哈哈 一个非常小众的学校 估计只有本校学生才知道🌚🌚,中性,无,low
发成绩单,comment,高代最低……考高代的时候，体会到了好久没体验到的高中数学考试时间不够的感觉,焦虑,学业,high
发成绩单,comment,能看平时成绩吗,中性,无,low
发成绩单,comment,回复：平时成绩满分40，扣了4分,中性,无,low
发成绩单,comment,数分也一样,中性,无,low
发成绩单,comment,我也是数学专业,中性,无,low
发成绩单,comment,考试难度估计就课本原题的那种吧,中性,无,low
发成绩单,comment,军训，中,中性,无,low
发成绩单,comment,你也看音乐剧,中性,无,low
发成绩单,comment,回复：哈哈是滴,中性,无,low
发成绩单,comment,不是线性代数嘛,中性,无,low
发成绩单,comment,咋还有高等代数,中性,无,low
发成绩单,comment,我是数学系的,中性,无,low
发成绩单,comment,哪个学校,中性,无,low
发成绩单,comment,咱俩应该是一个学校的,中性,无,low
发成绩单,comment,这是哪个学校呀,中性,无,low
发成绩单,comment,为什么我看到的课程数量都没有多的,委屈,人际,medium
发成绩单,comment,同高代97,中性,无,low
发成绩单,title,喜极而泣的一家人,中性,无,low
发成绩单,content,12月，早申结果陆续开奖,中性,无,low
发成绩单,content,有多少家庭正体验着这种心跳,中性,无,low
发成绩单,content,❤️ 无数个日夜的奋战，在这一刻都值了,中性,无,low
发成绩单,content,🌟 清晨的单词，深夜的习题，终于换来屏幕前一声“Congratulations”,中性,无,low
发成绩单,content,恭喜上岸,正面,学业,high
发成绩单,content,你的光芒，值得被世界看见,中性,无,low
发成绩单,content,✨ #斯坦福、#晒晒我的offer、#留学申请、 #早申录取、#美国留学#生活碎片、#vlog、#记录真实生话,正面,学业,high
发成绩单,comment,我们今天也中了,中性,无,low
发成绩单,comment,请教一下育儿经 恭喜,中性,无,low
发成绩单,comment,回复：真没有，娃从小就是我管吃喝拉撒睡，学习我是管不来的,中性,无,low
发成绩单,comment,恭喜恭喜🎊🎊,中性,无,low
发成绩单,comment,恭喜恭喜,中性,无,low
发成绩单,comment,斯坦福学费多少一年,中性,无,low
发成绩单,comment,写在第二个家庭父母的脸上,中性,无,low
发成绩单,comment,a lot,中性,无,low
发成绩单,comment,回复 North Pole Compass : correct,中性,无,low
发成绩单,comment,回复 North Pole Compass : 笑死,中性,无,low
发成绩单,comment,老外便宜国人贵,中性,无,low
发成绩单,comment,是的，recording一下给将来的自己回忆,中性,无,low
发成绩单,comment,那比裸分考清北还是容易的多,中性,无,low
发成绩单,comment,回复：北京户口 另论,中性,无,low
发成绩单,comment,回复：北京户口目前裸分录取率是千分之五,正面,学业,high
发成绩单,comment,回复：目前裸分录取三百多个人，报考人数七万多人,正面,学业,high
发成绩单,comment,回复：觉得容易可以来试试，而且分母组成强985211留在北京人的孩子浓度很大，比资源比财力,自卑,自我,high
发成绩单,comment,视频中的bgm叫什么,中性,无,low
发成绩单,comment,很抱歉，当前未检索到与你描述一致的可靠信息，请注意核实相关内容的真实性,中性,无,low
发成绩单,comment,他们是在统一时间登陆学校网站查看录取结果,正面,学业,high
发成绩单,comment,是的，每个学校出结果时间不一样，提前会说哪天几点,中性,无,low
发成绩单,comment,贷款也还得起,中性,无,low
发成绩单,comment,学生贷款 斯坦福毕业 两三年就能还清,中性,无,low
发成绩单,comment,第二个亚裔家庭怎么不抱抱,中性,无,low
发成绩单,comment,国情不一样,中性,无,low
发成绩单,comment,今天有个朋友孩子中了哈佛[嘻嘻R],中性,无,low
发成绩单,comment,回复：真的别人家孩子,中性,无,low
发成绩单,comment,哈弗远远没有想象中难申请,中性,无,low
发成绩单,comment,我考证查结果时跟我妈尖叫得把猫吓坏了,焦虑,家庭,high
发成绩单,comment,when you can scare a cat; you have succeed,中性,无,low
发成绩单,comment,It will soon be me,中性,无,low
发成绩单,title,四六级就这样水灵灵地…,中性,无,low
发成绩单,content,1128雅思机考查不到分怎么回事,中性,无,low
发成绩单,content,显示“准备出成绩单”,中性,无,low
发成绩单,content,之前都是下午两点准时出的,中性,无,low
发成绩单,comment,回复 sky watcher : 第五天,中性,无,low
发成绩单,comment,我28上午的机考出了，你不会是被抽查了吧,中性,无,low
发成绩单,comment,我是下午的 当时我电脑坏了换了个电脑考,中性,无,low
发成绩单,comment,我靠那他们咋这样,中性,无,low
发成绩单,comment,姐妹姐妹想问一下你有没有提交statement呀我的也是到点还没出官方也还没发邮件,中性,无,low
发成绩单,comment,没交 我第五天出了,中性,无,low
发成绩单,comment,啊啊啊啊我也是现在都没出,中性,无,low
发成绩单,comment,你咋还没考出来,中性,无,low
发成绩单,comment,我的还没出 同11.28,中性,无,low
发成绩单,comment,出分了吗,中性,无,low
发成绩单,title,清华满绩成绩单竟是我的🎊,中性,无,low
发成绩单,comment,你的数字影音居然4.0吗,中性,无,low
发成绩单,comment,这就是为什么我pf了一门专业课,委屈,人际,medium
发成绩单,comment,回复：啊啊啊啊啊啊啊啊啊啊啊,中性,无,low
发成绩单,comment,我怎么不知道wxy会批发3.6,中性,无,low
发成绩单,comment,回复：pf是什么意思TT,中性,无,low
发成绩单,comment,回复：他给我了唯一一门3.6的专业课 真的历历在目,中性,无,low
发成绩单,comment,回复：就是不算绩点 只给过和不过两个等级,中性,无,low
发成绩单,comment,回复：啊 明白了,中性,无,low
发成绩单,comment,回复：我也想知道,中性,无,low
发成绩单,comment,来看9边形战士,中性,无,low
发成绩单,comment,牛的我说不会话,中性,无,low
发成绩单,comment,回复：我会不说也话了,中性,无,low
发成绩单,comment,我说不出话来,中性,无,low
发成绩单,comment,逼是什么好词儿,中性,无,low
发成绩单,comment,因为这两个东西同源,中性,无,low
发成绩单,comment,你就说 瞧瞧我 能不能考个体育研究生 去清华跟你偶遇,中性,无,low
发成绩单,comment,没想到吧，po主美院的，更厉害啦～,中性,无,low
发成绩单,comment,我反手一个关注,中性,无,low
发成绩单,comment,我看不见,中性,无,low
发成绩单,comment,偶像级别的A啊啊啊啊啊啊,中性,无,low
发成绩单,comment,我军理已经3.6了,中性,无,low
发成绩单,title,哈哈哈哈这不稳过 100分,中性,无,low
发成绩单,content,认真准备了一下，看来宝刀未老,中性,无,low
发成绩单,content,可答疑解惑,中性,无,low
发成绩单,content,有什么问的可以问我哈#外研社演讲#外研社国才杯#英语演讲比赛#外研社杯初赛#外研社杯,中性,无,low
发成绩单,comment,到今年肯定不一样，一个是大家比去年都有做题的经验，分数线肯定水涨船高,中性,无,low
发成绩单,comment,第二个是大家问的是稳不稳，我也不是官方人员，80分左右的我真的打不了包票，你如果问我多少分稳，我能说90分以上百分之百稳,中性,无,low
发成绩单,comment,陕西的能过吗,中性,无,low
发成绩单,comment,回复：山东89问一下,中性,无,low
发成绩单,comment,回复：不是只有一次机会吗,中性,无,low
发成绩单,comment,回复：题目是不是一样的,中性,无,low
发成绩单,comment,回复：不一样，在题库里随机抽题,中性,无,low
发成绩单,comment,初试当时出成绩吗,中性,无,low
发成绩单,comment,当时就出,中性,无,low
发成绩单,comment,回复：嗯嗯刚考完，看见成绩了,中性,无,low
发成绩单,comment,这个会影响后面的比赛吗,中性,无,low
发成绩单,comment,什么意思,中性,无,low
发成绩单,comment,回复：如果这个分数不高但是晋级了 以后的比赛会参考这个吗,中性,无,low
发成绩单,comment,浙江杭州多少能够,中性,无,low
发成绩单,comment,比较卷的区域就分数高一些,中性,无,low
发成绩单,comment,回复：低的话我可以一个名字重新报名吗,中性,无,low
发成绩单,comment,回复：那名字一样算作弊处理吗,中性,无,low
发成绩单,comment,注销后重考会不会被判定作弊呀,中性,无,low
发成绩单,comment,不会 放心 要换手机号,中性,无,low
发成绩单,comment,广东86可以吗,中性,无,low
发成绩单,comment,回复：广东93可以吗,中性,无,low
发成绩单,comment,江苏87能过吗,中性,无,low
发成绩单,comment,江苏比较卷呀,中性,无,low
发成绩单,comment,回复：这个分需要重新刷吗,中性,无,low
发成绩单,comment,回复：不太好说，去年肯定没问题,中性,无,low
发成绩单,comment,广东86,中性,无,low
发成绩单,comment,陕西82可以吗,中性,无,low
发成绩单,comment,建议90,中性,无,low
发成绩单,comment,回复：上个账号绑定自己的 监护人是母亲的 可以再弄一个报名号是母亲的 监护人是父亲的吗,中性,无,low
发成绩单,comment,江苏79,中性,无,low
发成绩单,comment,有点低 不好说,中性,无,low
发成绩单,comment,北京83,中性,无,low
发成绩单,comment,上海能过吗,中性,无,low
发成绩单,comment,辽宁多少能过啊,中性,无,low
发成绩单,comment,河南87能过吗,中性,无,low
发成绩单,comment,甘肃89可以过吗,中性,无,low
发成绩单,comment,山东87可以吗,中性,无,low
发成绩单,comment,山东91可以过吗,中性,无,low
发成绩单,comment,新疆67可以过吗,中性,无,low
发成绩单,comment,有点低啊,中性,无,low
发成绩单,comment,湖北87能过吗,中性,无,low
发成绩单,title,约克大学因GPA低猛发劝退信…,中性,无,low
